Year,Semester,Class,Type,Section,Alma ID,Essay: 6
2020,Spring,PHYS 0222,--,8,439,"I want to go into the STEM field because I am very interested in science, especially computer science, which is my major. During high school, I didn't find a lot of classes interesting, except for maybe math and biology, so at first I thought I was going to do biology, but then I took a year off after high school in order to find out what I would be interested in studying, and I came upon computer science. I did an online course, and that really opened my eyes to computer science, and it was very frustrating to learn at first, but once I understood something, it became more enjoyable to do and I realized that I wanted to pursue a degree in computer science in university. When I was little, I was also quite interested in science like physics and chemistry and biology, so perhaps that also led me to go into the STEM field. But overall, I am in this field in order to get a job with computer science because that's what I'm interested in and gives me inspiration to keep going."
2020,Spring,PHYS 0222,--,8,444,I think I want to go into the STEM field because I want to challenge myself and beat the stereotypes and system. Ive heard that being a women of color its tougher for us and usually the drop out rates are high but I want to go against that I joined a stem major because I like it and I want to finish it because I like it. Even though I have doubts on my major I'm sticking through it at the end. I believe that if I'll eve finish my stem major it will be a huge accomplish. As well I want to go into a stem major because I feel that I can learn so much about life and the mechanics of the outside world and it will be a good way to shape me up for the future. For now being in my stem major is very good and feel prepare for the tough parts of my path.
2020,Spring,PHYS 0222,--,8,441,"I had no idea what I wanted to do for my time in college, although I've always been drawn towards and had a much easier understanding of stem subjects. For a long time, that not knowing persisted and eventually I stopped for a while because I lacked any sort of interest or motivation.Years later I met someone while traveling who was making money by doing some sort of web design. I'd never done anything like that but the idea that I could visit any place I wanted and not come out broke at the end fascinated me. Once I got back, I enrolled in community college in a software development program. It turned out that I was pretty good at it, and just like other stem subjects, it came naturally. What got me started was the idea of traveling, but what has grown into a larger passion has been working with my friend on a game of his. It's been enlightening to see what can be done and how to do it. I'm not sure what i'll do with this profession, but I think I'll enjoy it one way or another."
2020,Spring,PHYS 0222,--,8,430,"The reason why I wanted to go into the STEM field is because, well to be frank, working the STEM field makes a lot of money and money is what my family and I need. Money makes the world go round, as they say. Even if that was not the case, I'm not too sure what else I would want to do. I'm not creative so anything related to art is out of the picture. "
2020,Spring,PHYS 0222,--,8,440,The reason I want to into the STEM field is because is something I've always being exposed to. I have always loved math but there has been time where certain teacher make me not want to continue. But that soon changes when I start to remind myself that this is something that is very beneficial. I want to be able say that  I graduated in the STEM field just because many people have told me that is very difficult and say good luck. I don't like when people say good luck to me because is saying like I am going to graduate by luck. I want to prove those people wrong and show them that I put a lot of time and effort. That time and effort will pay off and I know that for a fact.
2020,Spring,PHYS 0222,--,8,429,"The reason why I chose to join the STEM field is that I am interested in the machinery, also I was interested in the computer hardware. Also, when I was young I always think about how to create some things interesting and useful to help me do somethings. I was very interested in how to be innovative and creative. I think the value of our engineers, is to turn all the paper talk into reality, making the world a better place. That why I chose to go into STEM field."
2020,Spring,PHYS 0222,--,8,431,"I wanted to go into the STEM field because to be honest it just seems inevitable. It seems the entire generation before mine has basically come to the conclusion that every child should go into STEM fields no matter what they want to do. This is because ever since there was science fiction, science is right there behind it find the bits of truth and pulling them out. The saying Art imitates life tells me that as a species we come up with things from our imagination, then look to make them as true as we can. This being our focus, as a species, tells me that it would benefit anyone to go into STEM fields. If the tech industry will be the one industry that every industry must merge with, it does not make sense to not start there. This field has a door way to every other field, and with it comes a certain level of power. For example, if Apple succeeds in moving all medical records online, then the STEM people have control over medical records. This makes the STEM people more powerful than the doctors in some way. Automation and various other methods the STEM community uses are key to our progress as a species. It makes less sense to me to not be in a STEM field."
2020,Spring,PHYS 0222,--,8,445,I wanted to go into the STEM field because I wanted to be an engineer since middle school. I didn’t know what kind of engineer I wanted to be at the time but when I got to college I decided I wanted to be a Mechanical Engineer. I want to become a Mechanical Engineer because in high school a few of my friends had some nice sports cars including a BMW and Mercedes and I rode in it quite a lot and it was fun. I wanted to do something with cars when I grew up and I figured that a Mechanical Engineer is what I wanted to be. I also found out that they make a good amount of money so I’ll be able to give back to my family and parents for everything they’ve done for me.
2020,Spring,PHYS 0222,--,8,442,"I want to go into the stem field because i am aware that they make a significant amount of money. I am pursuing a degree in civil engineering and one thing they are in charge of is roadwork. My city is relatively poor and roads are not up to standard. I notice that all the roads leading to richer areas are new or maintained, however, those that lead into poorer neighborhoods, contain lots of potholes and are falling apart. That is one motive I have; bettering my neighborhood. Another reason I was interested in this field is because I have an aunt who graduated from San Jose State University with a degree in civil engineering and she has raised a family and has had a stable job. I would like that for myself and with her knowledge, i can relay any questions I have and she know she can answer because of her experience. "
2020,Spring,PHYS 0222,--,8,449,"I always wanted to become a computer engineering major because I've always liked electronics and science as a young kid I would always read books from the library and anything related to science and it really made me interested for more than any other topic I read books on anything that related to science or how things worked and it really would always make me happy and I was able to understand the sectional way more than other topics such as math or English or hard just because this is where my attention was and then I started tinkering with electronics at a younger age and it really helped me set a route for myself which is why I am a computer engineering major now and the reason why I've always been fascinated with anything STEM related, it just connects with my brain in a way that nothing else really does. Even in this class physics it blows my mind to be able to understand and calculate certain things in real life that you usually overlook."
