Year,Semester,Class,Type,Section,Alma ID,Essay: Why I am here?
2020,Fall,PHYS 0122,--,4,81,Why Am I Here?I'm here to help. I am here to graduate. The 2 things that are my main motivators. I am deployed in the US to help with Covid-19 and I am taking my final class in order to graduate online now because I want to graduate so badly! After a decade of working and being able to take one class here and one class there I joined the Army as a medic and pushing through the exhaustion of working as a healthcare worker during the pandemic and taking an online class (which is super hard to do because I thrive on in class learning). I am worried things will get worse before they get better... much worse. I believe I will be sent home for a month and then deployed again. I just hope to graduate in December and then it's time to get ready for grad school. 
2020,Fall,PHYS 0122,--,4,82,I am here because I want to learn more about science and have it help me throughout the career choice that I have chosen. I want to become a doctor which requires a lot of science classes. I took physics during the summer and I learned a lot in the little bit of time I had. I also want to graduate early and take as many classes as I can to be able to reach my goal. During this class I will learn more about physics than I did previously in high school and I will grow more into the science field. During this class so far I have learned a lot from the labs and last week what we had done had helped me have a better understanding. I am also here because I want to continue learning and gain more knowledge that not many people are able to gain. 
2020,Fall,PHYS 0122,--,4,83,"I am here because physics 2 is part of my prerequisite for my major. I'm not too sure how physics effects my major, and sometimes I question why I even have to take it. I wasn't too fond of physics 1; it was hard for me to understand at times and I spend hours trying to grasp the material and still didn't get some of it. But, I actually kind of like physics 2! It's interesting to me and I've always seen electricity as a kind of magic because I really don't know how it gets into my power outlet and then into my toaster. Still, I don't really understand how it fits into my major. The only thing I can think of is maybe it assists in nutrient cycling? Or maybe other ecological processes? That's ok though, I still think it's interesting nonetheless. "
2020,Fall,PHYS 0122,--,4,84,"I am here in this class because I plan on pursuing a degree in physical therapy. Since grad schools require the full year of general physics and other science courses I must fulfill the requirements to let alone be viewed as a possible candidate. I'm not too upset I have to take this class because it does seem really interesting! When I first took physics last fall semester I was so nervous because of the negative stigma towards this class and even the doubt many people have about women in STEM. After taking the first part of general physics I was SO excited to keep learning more about physics since it happens every second of our lives. Although I am not a physics major, I do take joy in telling others what I am learning in class. Especially my parents who sacrificed a lot for my siblings and I to live a better life; it makes me want to push more to see them happy and hopefully give back to them for all they have done. I am very grateful for the educational path I am taking as a first generation college student!"
2020,Fall,PHYS 0122,--,4,85,"I am here for the simple reason that this is a prerequisite. Like many, I really hate school but I actually have a lot of trouble with physics. I strongly dislike physics and it's one of those classes that I feel like I barely pass. I think this stems from me not really grasping the idea of physics. I understand the concepts and I get why we have to learn physics. But I can't apply it to solve the problems. Maybe I actually don't fully understand the concepts? It's just the most difficult subject for me and I'm not sure how to go about it. I remember in physics part 1, I really thought I understood it but when the problem slightly deviated from the sample problem, I was stuck again. After I pass this class, I hope to never have to do physics again. I get that physics is important because it's everywhere but I can't seem to like physics. "
2020,Fall,PHYS 0122,--,4,86,"I'm here to fulfill a requirement and prerequisite for some of my major classes. I don't really enjoy physics because it really confuses me, and it's going to be especially hard with it being online. But either way, I'm here to give my effort and commit to understanding whatever we are learning. In terms of why I'm at college, it's because it's difficult to start a decent career without at least one degree and I want to be able to provide for myself and my future family as adequately as I'm able."
2020,Fall,PHYS 0122,--,4,87,"Why am I here?I am here sitting at home during my first semester at SFSU due the current pandemic happening. Definitely an unexpected turn of events from the beginning of the year to now. But I am also here because I am working towards my biology degree and this class happens to be the one that I didn't take during my freshman and sophomore year. I had only figured out what my major was 2 years into community college and although I'm not sure where I'm headed, I feel like I'm cultivating my path as I go."
2020,Fall,PHYS 0122,--,4,88,"I am here because I am an existing result of my two parents who brought light to my eyes. Their egg and sperm combined together in order to make the zygote that was me. I had to compete in order to make it to the egg and outcompete millions of other sperm cells in order for me to be able to make it to the egg and to be then developed and then born. Now a more general and relatable answer to the question why am I here (lets pretend this isnt a pandemic and this is a normal semester in SF), I am here at SFSU because I fell in love with the amazing crowded clouded city of San Francisco and to me it is amazing and I love it. I also picked SFSU because of the great opportunities that I can have at this school in my Biology major and also in my RRS minor because of the amazing college of ethnic studies that we have here."
2020,Fall,PHYS 0122,--,4,89,Why am I here? I think I am here to help others. I always liked taking care of people and trying to help. I feel like being a physical therapist would be a great job for me because I would be able to care for people and help them improve their gross and fine motor abilities to make their lives easier. After shadowing in a PT clinic and seeing the work they did I was inspired to follow that path. I am here to be a physical therapist.  
2020,Fall,PHYS 0122,--,4,90,why am I here? I'm here because I am blessed with the opportunity to learn about what I am passionate about. My passion is biology and this class is a prerequisite. I am extremely grateful that I get to learn not only biology but also the basic elements that apply to the natural world. Physics is one of those things that happen all around and impacts the world that we live in every day. I am looking forward to learning more of physics so I can understand the world in a different perspective
