Year,Semester,Class,Type,Section,Alma ID,Essay: 2
2020,Fall,PHYS 0112,--,2,1285,"My goals in general at this time are just to graduate and get my bachelor’s degree. This class is helping that because it is a requirement for me to graduate. I do generally enjoy this class though. I was a little concerned that the physics lab would be online cause I was not sure how we would do this, but the simulations we use are actually very helpful. And I can relate this class so far to how these concepts might be used in the real world. My biggest thing would be for like police officers. You would be able to tell by graphing the speed of the car over time to see if the car was accelerating or if it was slowing down to see if the driver was distracted while driving. Or something like that, not one hundred percent sure how to relate the class to real world problems yet. However it is very interesting and I am looking forward to the rest of the classes."
2020,Fall,PHYS 0112,--,2,1300,"My goal is to become a vet. I love animals and I hope that I can help them whenever any animal is sick or hurt so that they are in better health. I hope that physics can help me achieve that goal not as only as a prerequisite for my major. So far, I don't really understand physics this semester but I hope that I can push through and pass this course. Physics deals with gravity, motion, and energy. I'm not sure how physics will help me in that path but it does deal with a lot of math and conversions. I want this class to help me with my goals because I do not want this class to be a class that I'll probably never use in my life, but due to wanting to study veterinary, I need this class and the main components of physics to help me become successful."
2020,Fall,PHYS 0112,--,2,1297,"My goal is to finish undergrad by 2022 with a BA in Biology and hopefully a minor in Chemistry, so that I can apply for PA school and become a Physician Assistant specialized in dermatology. Finding a career in the medical field has manifested in my mind ever since I was a child and I think it is because I enjoy seeing the way the body functions and how small factors can cause major differences, whether it be beneficial or not, I am excited to pursue this route. This class is helping me achieve these goals by making me a well rounded individual and the more obvious reason is to fulfill my undergraduate/major credits. Not only will this class help me understand a core concept but also learn to apply it to my daily life which will give me practice in being able to apply the things I know to my daily tasks and hopefully in my future career. "
2020,Fall,PHYS 0112,--,2,1291,"What are my goalsMy goal is to use various knowledge to help me understand Physics. This can be done by using various problem solving techniques. Think like a scientist. Start with a question on what are you learning. Then move your way to hypothesize and theorize on what you are learning. Then the next approach is to device a way to explore your hypothesize, make protocols, test your theory, and understand more. Be able to argue, criticize, and re-evaluate. You need to justify and be able to explain scientific techniques to problem solving. In the case of let us say a projectile motion concept, try to figure out what makes a certain object behave the way it is, then utilize your understanding on how such idea would be reinforced by experimentation and analysis. In addition, you need to be able to use different aspects of physics as they see fit to your inquiry. This would enable you to explore and further look for other answers that may intrigue you. When you finally come to realization, then you can be very well understood things and you have a achieve on what you are trying to accomplish."
2020,Fall,PHYS 0112,--,2,1306,"My goals is to still become a better person. Part of the process to achieve that goal is to concentrate and succeed in each individual class that is necessary to get to my end goal of going to vet school. Part of becoming a better person in the future, is to become better today. I am concentrating to do well in this class because it will help me achieve my goal. Physics is not an easy topic, especially with learning online and outside of a traditional learning environment, but I think this goal can still be achieved. The interesting thing about goals is that there are usually distractions and speed bumps along the way. Those are suppose to make us better at reaching our goal. Also make it more valuable when that goal is met. What isn't said about goals, is that it is also a moving target. Who knew that the world would come to a halt during a pandemic. So instead of trying to reach a goal that is straight ahead not the obstacles and blocking us from reaching a goal that is to the left. This class is a necessary learning experience to reach our goals."
2020,Fall,PHYS 0112,--,2,1310,"My educational goals are to be admitted into medical school or a neuroscience graduate program. This class specifically will help me by completing my prerequisites and it will assist me when I start studying the brain. I read an article on the Science blog of a physicist who uses concepts from physics and math to describe dynamic connections in the human brain. Although I am having a difficult time in lecture, I find it easier to practice those concepts in the lab and to clarify my confusions. I tend to revisit the lab simulations to practice those problems again (challenge problems specifically). Lab has helped me meet new classmates that I can contact during the semester who can help me clarify any of my confusions. I met someone with the same major as myself and we exchanged contact information. She was able to tell me the difficulties of certain classes I have not taken yet, so I found that helpful. I hope by the end of this class, I will be able to make connections between this class and several other science classes that I have taken and will be taking in the future. My ultimate goal is to expand my knowledge of science and use it to make a difference in the world. "
2020,Fall,PHYS 0112,--,2,1294,"At the moment my goals for this class is to get a basic understanding of physics and to see if I still like it as much as I did in high school. I have not taken a physics class since high school, so I am relearning a lot of the material. In order to complete my lower division classes, I have the option to take physics 2. I am still debating on whether if I should take calc 2 or physics 2, at the moment I cannot really decide. This semester I am just trying to learn and understand as much in order to prepare me for physics 2. As well as to see if I am good and actually enjoy the subject. Math is not my strongest area so when it comes to these math classes, I have to choose wisely and I want to actually enjoy the class. Even if I do not take physics 2 next semester, I still want to learn and understand as much as possible. I can see a lot of ideas/concepts from physics that can be applied to other areas in my education career."
2020,Fall,PHYS 0112,--,2,1311,"My goal is to better understand the world around me and a lot of that has to do with understanding the mechanics of physics. This class is letting me put some of the ideas I learn from my physics lecture into practice and connect it to my everyday life. First, the choice for each lab so far has had a use in the real world. The simulations given do help me visualize the context, which helps me learn better and an idea of how this can be used in my life. The lab explorations let me understand the subject from different angles and use many problems to let me practice until I get it right. The knowledge check puts my skills to the test to see if I really do know what they are asking. And finally, the summary is where I see the real world purpose for what I learned in that lab. "
2020,Fall,PHYS 0112,--,2,1307,"At this current moment in my life, my goal is to do well in my classes this semester, and pass all of them with a good grade. So far I am doing well, but it seems like I am struggling in physics and physics lab. This is my most difficult class so far, so I'm hoping I am doing all right.  As far as my future goal, I do not have a long term goal at the moment because I still do not know what I want to do in the future. I haven't decided what career path to take, and have no interests in anything. I feel a heavy pressure from family and society that I need to have everything in order, but I don't. I have a constant stress lingering over me, because I don't have a future goal or plan set in stone. I guess another one of my goals is to find guidance and help me through this obstacle."
2020,Fall,PHYS 0112,--,2,1290,"My ultimate goal is to become a marine veterinarian. This class is a stepping stone to my goal because it is a prerequisite for my major. I hope to expand my way of thinking from this class because I have never taken a physics course and trying to think like a physicist is quite difficult. I have a feeling that this class might be difficult because often times I get in my head about subjects that others have said is hard for them. I let it get to me in the way that I am not smart enough to comprehend a different way of thinking. I hope that by the end of this class, I am able to get out of the negative mindset and become aware of how intelligent and smart I am. In the long run, I also hope that thinking like a physicist will help me with my career because in a way, physics requires a lot of critical thinking which is essential for my major."
