Year,Semester,Class,Type,Section,Alma ID,Essay: 4
2020,Fall,PHYS 0102,--,2,35,"I was raised in an in-home daycare because that was my mom’s career, and my dad also worked at home too, in our garage as a Filipino martialartist instructor. My mom taught me patience and kindness but taught me important lessons by not spoiling me, and if I wanted something, I had to figure out how to get it myself. I learned to save a lot of my money as a child. I rarely ask my parents for anything such as money, mainly because I am lucky enough to still be living with them without them wanting me to pay rent. Seeing so many homeless people in San Francisco, my parents tell me to help if I can but be blessed with what we have."
2020,Fall,PHYS 0102,--,2,15,The values of my family have helped me navigate through college in a huge way because it means a lot and they have support me through my whole life. Thats is one of the reason I wanted to ensure an education route for myself because I want to make them proud being successful. The motto for my family is to break the cycle because of things they didn't get to achieve through there hard lives they had. That quote sits at the back of my mind and that is what I think about within everything I do .
2020,Fall,PHYS 0102,--,2,2,"The values of my community and background have helped me in man ways. I grew up in a town where everyone knows everyone and that is what I found to be important to me. Now, everywhere I go, whether it is going away for college or starting a new job, I believe it is important to know your peers and find people that you can truly rely on.I apologize for the late turn in! I just realized I forgot to submit."
2020,Fall,PHYS 0102,--,2,26,"One shared value within my community is perseverance. It is really important to us to finish things once we start them, I think mainly because we're trying so hard to get rid of the negative stereotypes that cloud people's judgement of us. I have worked incredibly hard to make sure that I finish college, mostly because it is genuinely what I want to do, but also because I know that I would let down my community members if I did not complete what I started. I want to make sure that I keep climbing the latter of success so that my kids can have a better start in life than I did. I hope that this way of thinking that constantly encourages the accelerated start of future generations will eventually level the playing field and help ease some of the tension throughout the world."
2020,Fall,PHYS 0102,--,2,22,"Growing up, many of my family's values that were passed down to me were based on integrity, academics first, and to care for others as much as I care for myself. This applied in a college environment made me very schedule oriented and helped me focus on the assignments that I needed to finish. It definitely made me want to also focus on my own endeavors as well as I pursued the different avenues that college offered, both in social and extracurricular activities.  "
2020,Fall,PHYS 0102,--,2,24,"I was raised up in a relatively loving Christian household, and we hold our Christian values very close to our heart. No matter where I go or how far I stray from my beliefs, I tend to always find myself going back to God, whether it be during hard or lonely times. During school, depending on God to give me endurance and asking him to get me through the burn out helps and he always gets me through. I recently asked Him to help me get into the Kinesiology major, which is impacted, and I was nervous because I really needed to get in or else I would be in limbo; there would be no other classes for me to take. However, I gave that issue to God, and I let myself relax knowing He would take care of it. Honestly, I almost forgot about it and next thing I know I'm getting an email congratulating me on getting in. God really is good."
2020,Fall,PHYS 0102,--,2,12,
2020,Fall,PHYS 0102,--,2,23,"The expectation of my family is to go to college. Currently, I don't really know what I was to do in the future and kind of lost now. I am a only child of an immigrant family so I feel that there is a large expectation for me to succeed. I am just taking my G.E. and my pre req for my major but I not that passionate about it either. I just hope one day I find something I am really excited about."
2020,Fall,PHYS 0102,--,2,33,
2020,Fall,PHYS 0102,--,2,29,
