Year,Semester,Class,Type,Section,Alma ID,Essay: 3
2020,Fall,PHYS 0122,--,1,71,"One topic that we covered over the last few weeks in lecture and lab was currents and how they work through circuits. We learned how series and parallel circuits differ and how they are used in our everyday lives. For example, you can test what kind of circuit you have in your own home by checking the voltage at the outlets in your house. A parallel circuit has the the same voltage but different currents, while a series circuit has the same current but different voltages. This is how you could determine what kind of circuit is in your house if you wanted to."
2020,Fall,PHYS 0122,--,1,64,"If we can move negative and positive charges of a magnetic field from one object to another (like using a balloon to move charges from a wool sweater), how does this change the magnetic forces of the objects? If you are move electrons from one object to another, the original object that is losing electrons will become more positively charged, and will be more attracted to negatively charged objects. The object that is receiving the extra electrons should have the opposite effect, and become more negatively charged and thus become more attracted to objects with a mostly positive charge. The magnetic forces will either become more positive or more negative. "
2020,Fall,PHYS 0122,--,1,67,"If you have a parallel circuit with 2 resistors and you introduce another resistor in series, how will the current be affected? What if you remove one of the resistors and parallel and introduce the other resistor in series, will the current be affectedIn a parallel circuit we know that we can solve for R by the rule Rtotal is equal to (1/r1 + 1/r2)^-1. When introducing another resistor in series, we can just add the resistor value of the new resistor into the old Total. Generally, the total R should increase, and If our battery voltage doesn't change we can assume that the current will have to decrease in our circuit. For the second question, the current would also increase as the circuit will now be in series if the other resistor is removed and thus R1 and the new R would simply just be added which generally would give rise to a larger resistor and a weaker current . I think this is one of the few things I really seem to understand throughout this learning experience currently and actually find some importance and use of application for this knowledge. Circuits have never made more sense to me until now so Im very happy with what I know and how I was able to figure this out. "
2020,Fall,PHYS 0122,--,1,78,"My question is in the electromagnets lab why didn't my paper clips stick to the wire?over all in conclusion I think they did not stick because I didn't have the right materials, but what made them wrong? First the paperclips I got has a plastic film over them and plastic itself is extremely poor conductor of electricity but then I tried to take off the film and it still did not work so I do not know if it was because I had a nail and not a bold or if it was the paperclip not being a strong enough metal to conduct the electricity. When i put the battery against the wire through I could feel the heat being created so I know they were conducting electricity. I watched a video on YouTube though and they had a bolt and safety pins so I do feel the paperclips were not conducting electricity to be picked up."
2020,Fall,PHYS 0122,--,1,74,"My question is: Is it possible to use mirrors on the surface of the earth to reduce the amount of solar energy that is being trapped in our atmosphere which results in tthe greenhouse effect?After reviewing our notes for this weeks lab, I think it would in fact be possible to set up a series of mirrors to reflect the suns energy back into space. The problem though is that it would have to be an extremely large array of mirrors to make a difference, seeing as more solar energy hits the earth each day than our human civilization uses in an entire year. There would also be certain angles where the mirrors would be more effective, because the angle at which the light hits the mirror is the same angle that it will be reflected back in a V pattern like we saw in lab. The light would also reflect off of the atmosphere which would further reduce the effectiveness of the mirror array at reducing solar heat.I think that the array of mirrors would actually be more effective at blocking solar energy from reaching the earths surface if it was located in space, because the reflected energy would not have to pass through the atmosphere before being reflected back out into space."
2020,Fall,PHYS 0122,--,1,77,"What kind of circuits is being used in our own homes? I learned from the current lab that in our homes, the circuits are in parallel. This is so that if you were to turn off or on a light somewhere in the house, it only affects that one light and nothing else. This is so if you turn on your kitchen light, your bathroom light doesn't also turn on. When a circuit is in parallel, not everything is totally connected like it is in a series circuit. I think this was cool to learn about and something new I never thought about before. This information would be useful to know about how electricity works in your house."
2020,Fall,PHYS 0122,--,1,68,"since the start of the semester, the subject that I liked the most in physics so far, is the subject of current and voltage. We have two types of circuits: series and parallel and elements such as voltage, current and resistant works sort of different in each of these circuits. In a series circuit, the current that each resistor receives in the same, meaning the current passing resistor number 1 equals resistor number 2 and so on and on. However, the voltage decreases as it passes through different resistors. In a parallel circuit, the voltage each resistor receives is the same, however, the current passing through each resistor is different and can be calculated by V=IR. Learning about this subject of parallel and series circuit, reminded me of its use in Christmas lightning decoration, and by the science we learned from this course, we can predict the brightness of different light bulbs in either parallel and series circuit, or the power they will require to operate by P=V^2/R, P=I^2*RWhen lights are attached in parallel, each light is on its own circuit to the power source. If one filament burns out, it has no effect on the remaining lights, as they each continue to be in a closed circuit with the power source."
2020,Fall,PHYS 0122,--,1,70,"I really enjoyed the currents lab, but the question I keep asking myself is how that will help me with chemistry? I ask this question with all the labs we do because it’s an important question to understand the point of the lab. I feel like there was a strong connection to chemistry there. Especially when dealing with things measured in voltage. Although the concepts are somewhat different, I definitely saw a connection between currents and electrochemistry. The fact that there is a transfer of electrons in electrochemistry, such as things like a salt bath, it was similar to the moving of electrons in a current. The concepts are similar and I definitely learned some things from this lab that could be useful for me in my major. "
2020,Fall,PHYS 0122,--,1,52,"one of the concept that was covered in class in the last few weeks was the concept of parallel and series circuit and how current and voltages different in parallel and series circuits and how this concept have been apply to our everyday life. there are so many things that you use in our everyday life that applied the concept of voltage, current both in parallel and series circuit, but many people tend not to understand how exactly are those things work because they had became so common in our life. for example, the electrical system in our house provide the electric to our the appliances and devices in our house. the electrical system either are in parallel or series or a combination of both circuit. in addition, many of the electronic devices we used everyday also apply the concept of circuit. this is a very useful and important concept because it makes our life easier and provide more conveniences. Electric is one of the most essential utility in our society because just imaging one day without electricity, everyone will have a very difficult time. "
2020,Fall,PHYS 0122,--,1,79,"One of the labs that made an impact on me was the tape lab. In this lab we had to put a strip of tape on top of another strip of tape, then we had to pull the pieces apart. After we pulled the pieces apart we were able to see which piece of tape got electrically charged buy putting another separate piece of tape next the ones that we pulled apart. If the piece of tape attracted to one of the strips that we pulled apart, it meant that that strip of tape was electrically charged. I am able to use the information that I gained from this lab in my everyday life by experimenting on things that can get electrically charged. Some things that I use on the daily that get electrically charged are clothes such as socks and some times even ourselves. For some reasons I always end up shocking my sisters by accident when they touch me and now I know why that occurs."
