sentence,phrase,tokens,bio_sim_words,chem_sim_words,phy_sim_words,math_sim_words,tech_sim_words,eng_sim_words,medical_terms,polarity,subjectivity,ner,interjections,nouns,adverb,verb,determiner,pronoun,adjetive,preposition,embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,embedding20,embedding21,embedding22,embedding23,embedding24,embedding25,embedding26,embedding27,embedding28,embedding29,embedding30,embedding31,embedding32,embedding33,embedding34,embedding35,embedding36,embedding37,embedding38,embedding39,embedding40,embedding41,embedding42,embedding43,embedding44,embedding45,embedding46,embedding47,embedding48,embedding49,embedding50,embedding51,embedding52,embedding53,embedding54,embedding55,embedding56,embedding57,embedding58,embedding59,embedding60,embedding61,embedding62,embedding63,embedding64,embedding65,embedding66,embedding67,embedding68,embedding69,embedding70,embedding71,embedding72,embedding73,embedding74,embedding75,embedding76,embedding77,embedding78,embedding79,embedding80,embedding81,embedding82,embedding83,embedding84,embedding85,embedding86,embedding87,embedding88,embedding89,embedding90,embedding91,embedding92,embedding93,embedding94,embedding95,embedding96,embedding97,embedding98,embedding99
"math always seems to give me a little bit of trouble, but i get a hang of it after pushing myself to do the best i can.","['Math always seems to give me a little bit of trouble, but I get a hang of it after pushing myself to do the best I can.']","['math', 'always', 'seems', 'to', 'give', 'me', 'a', 'little', 'bit', 'of', 'trouble', ',', 'but', 'i', 'get', 'a', 'hang', 'of', 'it', 'after', 'pushing', 'myself', 'to', 'do', 'the', 'best', 'i', 'can', '.']",1,1,0,1,0,0,0,0.2041666666666667,0.3333333333333333,0,0,5,1,3,3,3,2,3,-0.11286358535289764,0.17125757038593292,0.09218484163284302,0.10312429070472717,0.10244648903608322,-0.37687066197395325,0.19377203285694122,0.5007321834564209,-0.20324884355068207,-0.21841314435005188,0.14623792469501495,-0.3381321430206299,-0.022285738959908485,0.19245129823684692,0.010103551670908928,-0.032922837883234024,0.16213762760162354,-0.1585693210363388,-0.11003570258617401,-0.5011647343635559,-0.05272572115063667,-0.11875905841588974,0.18184234201908112,-0.026502493768930435,-0.10302535444498062,0.03314458578824997,-0.2218242734670639,0.07860644906759262,-0.15919794142246246,0.04359728470444679,0.29590579867362976,0.03957973048090935,0.27787214517593384,-0.1850307583808899,0.05016028508543968,0.2945208251476288,0.16460266709327698,-0.018739501014351845,-0.09040533751249313,-0.2306039035320282,0.06680888682603836,-0.09957157075405121,-0.06181296333670616,-0.031049251556396484,0.13125494122505188,0.03160635009407997,-0.16008035838603973,0.062365323305130005,0.06547757983207703,0.194208562374115,0.007069865707308054,-0.09470992535352707,-0.026452092453837395,-0.053650565445423126,-0.018392736092209816,0.18193061649799347,0.05559692904353142,0.06277333945035934,-0.08635589480400085,0.11372917890548706,0.03077336587011814,-0.09402979910373688,0.0856592208147049,0.1511092334985733,-0.1400340050458908,0.3462381064891815,0.24113838374614716,0.20036183297634125,-0.26984143257141113,0.25294411182403564,0.032024215906858444,0.17559918761253357,0.1529386341571808,-0.0018384152790531516,0.4447203278541565,-0.09428029507398605,-0.03775964304804802,0.09058265388011932,-0.012924266047775745,-0.21142537891864777,-0.2898363471031189,0.10172205418348312,-0.08064437657594681,0.1309717297554016,-0.2412727028131485,-0.011341625824570656,0.2877444922924042,0.10433010756969452,0.22793048620224,-0.05689755082130432,0.39859452843666077,0.18426205217838287,-0.025400280952453613,0.03746151179075241,0.1976950317621231,-0.07063451409339905,0.2586980164051056,-0.10792765021324158,-0.007636403199285269,0.09618837386369705
"after working minimum wage part time jobs while in community college, i've learned that there is no way i can do that for the rest of my life.","[""After working minimum wage part time jobs while in community college, i've learned that there is no way I can do that for the rest of my life. If I didn't chose to be here, I would honestly have no idea or guess to where I would be now but all the decision making and experiences i've had in my life has led me here""]","['after', 'working', 'minimum', 'wage', 'part', 'time', 'jobs', 'while', 'in', 'community', 'college', ',', 'i', ""'ve"", 'learned', 'that', 'there', 'is', 'no', 'way', 'i', 'can', 'do', 'that', 'for', 'the', 'rest', 'of', 'my', 'life', '.']",0,0,0,0,0,0,1,0.0,0.0,0,0,10,0,3,3,0,2,6,-0.11010270565748215,0.15750576555728912,0.10666380822658539,0.0559815838932991,0.09737129509449005,-0.37517499923706055,0.18677496910095215,0.48831382393836975,-0.210709348320961,-0.21063962578773499,0.14360930025577545,-0.34945592284202576,-0.015203407034277916,0.17844907939434052,0.03405607491731644,-0.020727315917611122,0.16493165493011475,-0.17779181897640228,-0.10460526496171951,-0.5040356516838074,-0.04978049546480179,-0.08812033385038376,0.18854579329490662,-0.09520610421895981,-0.11194149404764175,0.034188419580459595,-0.21188797056674957,0.03190106526017189,-0.14711293578147888,0.04346213862299919,0.29494139552116394,0.039566487073898315,0.3047502040863037,-0.16691897809505463,0.022550353780388832,0.32294854521751404,0.11675287038087845,-0.021906955167651176,-0.08546918630599976,-0.24860207736492157,0.0861794501543045,-0.11298591643571854,-0.029461201280355453,-0.046795058995485306,0.14682389795780182,0.033006537705659866,-0.1897774189710617,0.05263349786400795,0.04210321977734566,0.18911448121070862,0.02288922108709812,-0.07304523140192032,-0.05648422986268997,-0.03551603853702545,-0.04244441166520119,0.15884160995483398,0.07472312450408936,0.03518491983413696,-0.08941241353750229,0.09636838734149933,0.04925208166241646,-0.10130118578672409,0.10249757021665573,0.14923536777496338,-0.12431839853525162,0.3201462924480438,0.19122621417045593,0.16873204708099365,-0.26837074756622314,0.20759253203868866,0.047748275101184845,0.1667872965335846,0.14587250351905823,0.02627035416662693,0.4299892783164978,-0.09715075045824051,0.00251207803376019,0.05234076455235481,-0.025929812341928482,-0.14382971823215485,-0.25670963525772095,0.10897079855203629,-0.10523483902215958,0.13906033337116241,-0.22881855070590973,-0.000601260457187891,0.2787274718284607,0.11188001185655594,0.21086761355400085,-0.04831764101982117,0.38047417998313904,0.19805265963077545,-0.04596009850502014,0.03252082318067551,0.23325319588184357,-0.04303115978837013,0.25683653354644775,-0.10963814705610275,-0.015725359320640564,0.06988052278757095
"this would cause a sharp pain in my elbow whenever i would do pushups, bench press, or simply bending my arm would result in a cracking like noise.","['When I went to physical therapy, my therapist and I got really close during my process of rehabilitation. After healing my elbow completely, my physical therapist taught me important tips on taking care of my body overall as well as continuing my dreams of playing basketball professionally. My overall goal as to why I am in college is to become a physical therapist.']","['this', 'would', 'cause', 'a', 'sharp', 'pain', 'in', 'my', 'elbow', 'whenever', 'i', 'would', 'do', 'pushups', ',', 'bench', 'press', ',', 'or', 'simply', 'bending', 'my', 'arm', 'would', 'result', 'in', 'a', 'cracking', 'like', 'noise', '.']",0,0,0,0,0,0,1,-0.0625,0.5535714285714286,0,0,8,1,4,3,0,2,3,-0.12386444211006165,0.15151184797286987,0.07420773804187775,0.0537121519446373,0.08405310660600662,-0.28116631507873535,0.16857825219631195,0.35558319091796875,-0.1368967592716217,-0.13710349798202515,0.08420204371213913,-0.2702959477901459,-0.013972724787890911,0.1300102025270462,0.02278510481119156,-0.04565775394439697,0.11690923571586609,-0.10865484178066254,-0.06389115005731583,-0.3561495244503021,0.007984359748661518,-0.06965199112892151,0.17892926931381226,-0.0016823298064991832,-0.08651047199964523,0.03802117332816124,-0.12600934505462646,0.006970548536628485,-0.1478555053472519,0.06015486642718315,0.24660900235176086,-0.004393362905830145,0.23450826108455658,-0.13125592470169067,0.030891569331288338,0.18173643946647644,0.11388960480690002,0.0062564825639128685,-0.039612915366888046,-0.21994648873806,0.09778104722499847,-0.05313121899962425,-0.041805416345596313,-0.02469821460545063,0.07864996790885925,-0.0031588543206453323,-0.12417961657047272,0.04886231571435928,0.055416539311409,0.14834944903850555,0.013120168820023537,-0.1042342260479927,-0.04828083515167236,-0.09843169897794724,-0.041592903435230255,0.13222472369670868,0.07257574796676636,0.013116857968270779,-0.10825036466121674,0.06807723641395569,0.01691249944269657,-0.05413014441728592,0.09125266224145889,0.10442930459976196,-0.09914903342723846,0.2824106216430664,0.17221200466156006,0.15554887056350708,-0.2459549903869629,0.20546655356884003,-0.003703686175867915,0.1676061600446701,0.14492453634738922,-0.00016957466141320765,0.4112129509449005,-0.06618839502334595,-0.0099299605935812,0.06980995088815689,-0.04162495583295822,-0.15691280364990234,-0.2189178615808487,0.0704980343580246,-0.07947612553834915,0.12168151140213013,-0.23943202197551727,-0.02956148236989975,0.2071767896413803,0.07389510422945023,0.1870984137058258,-0.044470127671957016,0.35499346256256104,0.1396251916885376,-0.003787456778809428,0.04042504355311394,0.17610929906368256,-0.03788917511701584,0.2628536820411682,-0.091596320271492,0.010674092918634415,0.07798562943935394
i believe i am here to better my life.,"['I want to be able to say I went back and finished school, but not only finished, but completed a major that most never thought I would be able to do.']","['i', 'believe', 'i', 'am', 'here', 'to', 'better', 'my', 'life', '.']",0,0,0,0,0,0,0,0.5,0.5,0,0,2,1,0,0,0,2,0,-0.2843315899372101,0.21277602016925812,0.07797408849000931,0.05604434013366699,0.11791634559631348,-0.41772520542144775,0.23647533357143402,0.47108376026153564,-0.20813849568367004,-0.28826919198036194,0.24086390435695648,-0.33561500906944275,-0.07298600673675537,0.2535451352596283,0.06296876072883606,0.06105240061879158,0.20115403831005096,-0.17002500593662262,-0.17533770203590393,-0.5913610458374023,-0.07893277704715729,-0.007082367315888405,0.3863634169101715,-0.15148064494132996,0.0016170373419299722,0.07803726941347122,-0.25896596908569336,0.06620993465185165,-0.1453590840101242,0.042295653373003006,0.40713638067245483,0.028421977534890175,0.42403003573417664,-0.2112354189157486,0.12989355623722076,0.4103948771953583,0.16814902424812317,0.08300171792507172,-0.024699794128537178,-0.2351551353931427,0.11575693637132645,-0.06174710765480995,-0.058141861110925674,-0.13685421645641327,0.09316664189100266,-0.0020249991212040186,-0.21478164196014404,0.1743973195552826,0.13105757534503937,0.23988789319992065,0.04467282071709633,-0.10113654285669327,-0.09097471833229065,0.019991718232631683,0.04987991228699684,0.2107090950012207,0.16668802499771118,0.008747956715524197,-0.09128442406654358,0.12235113978385925,0.07488720864057541,-0.16419345140457153,0.20409440994262695,0.24183900654315948,-0.05930464714765549,0.38704073429107666,0.3271077573299408,0.21360249817371368,-0.27697551250457764,0.3028360903263092,0.08639021962881088,0.19768376648426056,0.14334645867347717,0.07590927928686142,0.529316246509552,-0.1886293888092041,0.019661737605929375,-0.009913505055010319,0.0809924453496933,-0.2728768587112427,-0.3750036060810089,0.14531460404396057,-0.03081902116537094,0.06693395972251892,-0.26970580220222473,-0.04177866503596306,0.37843120098114014,-0.051545388996601105,0.15236012637615204,-0.02974040061235428,0.4474093019962311,0.24909162521362305,0.006845711264759302,-0.020614054054021835,0.20973198115825653,-0.0656590685248375,0.28883421421051025,-0.14451758563518524,-0.08426651358604431,0.17094901204109192
"i am here because i want to better myself my family, not only financially but in health.","['I know that as a child I never thought of education and a career for someone who is undocumented.', 'I Hope to reach a position in which I can inspire and prove to all of the ""immigrants"" in the USA that achieving and surpassing struggle is possible.']","['i', 'am', 'here', 'because', 'i', 'want', 'to', 'better', 'myself', 'my', 'family', ',', 'not', 'only', 'financially', 'but', 'in', 'health', '.']",0,0,0,0,0,0,1,0.16666666666666666,0.5,0,0,4,4,1,0,1,0,2,-0.20701952278614044,0.18745678663253784,0.10045219957828522,0.06481299549341202,0.09043644368648529,-0.4083365499973297,0.21653544902801514,0.46079516410827637,-0.17487040162086487,-0.2360375076532364,0.23360657691955566,-0.32438239455223083,-0.0635078176856041,0.19123660027980804,0.04668756574392319,0.07924092561006546,0.22026127576828003,-0.16626650094985962,-0.16315554082393646,-0.564132809638977,-0.04299004003405571,-0.016908135265111923,0.34263429045677185,-0.08533894270658493,-0.09080217033624649,0.09280131757259369,-0.22033217549324036,0.02728482149541378,-0.14936912059783936,0.05157781019806862,0.4076785743236542,0.018295079469680786,0.4032043218612671,-0.2156175971031189,0.102558933198452,0.3488534986972809,0.1776663064956665,0.027700332924723625,-0.04391854628920555,-0.2433416098356247,0.11099990457296371,-0.07385379076004028,-0.0387662872672081,-0.11810857057571411,0.10922203958034515,-0.01602865196764469,-0.1826309710741043,0.1252644956111908,0.12473904341459274,0.20233650505542755,0.013877997174859047,-0.07944808155298233,-0.10059893876314163,-0.006448285188525915,0.006511201616376638,0.20076702535152435,0.15006986260414124,0.05768179893493652,-0.12606561183929443,0.10711094737052917,0.048596207052469254,-0.12782523036003113,0.17574508488178253,0.22473138570785522,-0.08870883285999298,0.3778183162212372,0.27930018305778503,0.16900940239429474,-0.27905839681625366,0.2765999734401703,0.0364820621907711,0.17296874523162842,0.1271442174911499,0.04051885008811951,0.5029107332229614,-0.16493210196495056,0.008100143633782864,0.0383482426404953,0.02983187884092331,-0.21717731654644012,-0.32562732696533203,0.11253432929515839,-0.04398734122514725,0.08021280169487,-0.2824385464191437,-0.01405424252152443,0.32958245277404785,0.013195396400988102,0.18171104788780212,-0.06068553030490875,0.4523521959781647,0.22577528655529022,0.004722956568002701,0.03433757275342941,0.16979281604290009,-0.08416081964969635,0.28391364216804504,-0.10417858511209488,-0.0818139836192131,0.14720332622528076
my mind is always blown when im learning new topics regarding the subject.,"['I did not enjoy phys 111 it was hard for me. I heard this class is different compared to phys 1. I am excited about that, but I bet its still as hard. I enjoy learning about physics, dont get me wrong, but it takes me a while to get the hang of things.']","['my', 'mind', 'is', 'always', 'blown', 'when', 'im', 'learning', 'new', 'topics', 'regarding', 'the', 'subject', '.']",0,0,0,0,0,0,0,-0.015151515151515152,0.3939393939393939,0,0,4,1,3,1,0,1,0,-0.11532334983348846,0.17452295124530792,0.06631062179803848,0.02738204225897789,0.14597688615322113,-0.2726394534111023,0.18042296171188354,0.43381041288375854,-0.2036922723054886,-0.1717759668827057,0.08860901743173599,-0.31923171877861023,0.019352326169610023,0.13940638303756714,0.036754921078681946,-0.10263402760028839,0.11386196315288544,-0.14667007327079773,-0.11035306751728058,-0.4497993290424347,-0.06426414847373962,-0.12950833141803741,0.12651580572128296,-0.10924689471721649,-0.04886731132864952,0.021161556243896484,-0.19028623402118683,0.027965601533651352,-0.12024331092834473,0.0348166897892952,0.25202542543411255,0.055092476308345795,0.23894740641117096,-0.1305326223373413,0.0038420220371335745,0.31887295842170715,0.11840048432350159,-0.007478902116417885,-0.10700628161430359,-0.29914695024490356,0.09739014506340027,-0.1386975646018982,-0.026592768728733063,-0.028212133795022964,0.14980414509773254,0.0644548237323761,-0.15796217322349548,0.027348758652806282,0.03747188672423363,0.18643507361412048,0.04858952388167381,-0.11087388545274734,-0.07107112556695938,-0.05402606353163719,-0.07710724323987961,0.14522993564605713,0.04539300873875618,0.010524077340960503,-0.09406532347202301,0.06486319750547409,0.07932984083890915,-0.06975805014371872,0.11158882081508636,0.11691448092460632,-0.13808415830135345,0.27248555421829224,0.13219793140888214,0.17200151085853577,-0.22161881625652313,0.18895591795444489,0.053316157311201096,0.20546077191829681,0.16411042213439941,0.03792813420295715,0.38995563983917236,-0.11139147728681564,0.018095828592777252,0.03844505921006203,-0.053387485444545746,-0.10568719357252121,-0.2095765471458435,0.08422046154737473,-0.13295087218284607,0.12966255843639374,-0.2503339946269989,-0.03118996135890484,0.2664529085159302,0.15990886092185974,0.20913369953632355,-0.09117024391889572,0.40295594930648804,0.19055607914924622,-0.0462772399187088,0.024009644985198975,0.27204185724258423,-0.02002565935254097,0.2983415424823761,-0.15233436226844788,-0.02690059319138527,0.018298055976629257
despite what my grades may say.im here because my family wanted me to have a better life than they did back in china they gave up what amazing or bad opportunities they had all for my and my brothers futures.,"[""I'm here because of all the mistakes I have taken and learned from.""]","['despite', 'what', 'my', 'grades', 'may', 'say.im', 'here', 'because', 'my', 'family', 'wanted', 'me', 'to', 'have', 'a', 'better', 'life', 'than', 'they', 'did', 'back', 'in', 'china', 'they', 'gave', 'up', 'what', 'amazing', 'or', 'bad', 'opportunities', 'they', 'had', 'all', 'for', 'my', 'and', 'my', 'brothers', 'futures', '.']",0,0,0,0,0,0,1,0.10000000000000006,0.5166666666666666,0,0,8,2,6,2,4,2,5,-0.11839526891708374,0.20119179785251617,0.06516212224960327,0.029839567840099335,0.15501339733600616,-0.38756969571113586,0.17819659411907196,0.5159343481063843,-0.16018815338611603,-0.21793831884860992,0.15661416947841644,-0.3192245364189148,-0.03819505125284195,0.17865240573883057,0.021189920604228973,-0.0008194550755433738,0.1801748424768448,-0.15297216176986694,-0.11459167301654816,-0.499554306268692,-0.028829392045736313,-0.11022620648145676,0.18283116817474365,-0.03845665231347084,-0.13057319819927216,0.04306128993630409,-0.20188863575458527,0.04642375186085701,-0.11320241540670395,0.01253411266952753,0.335285484790802,0.05199362710118294,0.26929768919944763,-0.14803114533424377,0.04223376512527466,0.31157994270324707,0.13658377528190613,-0.017606059089303017,-0.1083749383687973,-0.2631438970565796,0.08411044627428055,-0.09184831380844116,-0.0052728913724422455,-0.05835019052028656,0.14629490673542023,0.05039117857813835,-0.16658936440944672,0.05290373042225838,0.04312499612569809,0.18274372816085815,-0.0067597017623484135,-0.08147948980331421,-0.0846976712346077,-0.0511181615293026,-0.05935626104474068,0.14664189517498016,0.07610131055116653,0.0350283607840538,-0.11937738955020905,0.061888065189123154,0.0694255456328392,-0.10175298154354095,0.14290916919708252,0.1472042351961136,-0.15992426872253418,0.2959134876728058,0.24444499611854553,0.1401108056306839,-0.23811005055904388,0.28101131319999695,0.024744490161538124,0.13154123723506927,0.1386083960533142,0.06075550988316536,0.41711434721946716,-0.129708394408226,-0.020221484825015068,0.08081573992967606,-0.03405367210507393,-0.15208493173122406,-0.2573852241039276,0.06850411742925644,-0.11673824489116669,0.11185862123966217,-0.19804562628269196,0.0036962185986340046,0.30733129382133484,0.12612223625183105,0.20454569160938263,-0.07540486007928848,0.39027246832847595,0.18464675545692444,-0.001596631365828216,0.051677171140909195,0.18013185262680054,-0.076271653175354,0.271501749753952,-0.12098968029022217,-0.04222536459565163,0.09496165812015533
it allows us to dig deeper into each subject and truly understand the things we might have missed before.,"['I am in this class because I am not good at math. I know physics is very math heavy and conceptually confusing, so I knew sci would be perfect for me this semester. I also have to take physics 2 next semester so I would like to have a firm understanding of the basic concepts before they get even more complicated. I hope that by the end of this semester that I can get a better grade than without the sci classes help, and be able to go into physics 2 with confidence and the knowledge needed to do well there as well.']","['it', 'allows', 'us', 'to', 'dig', 'deeper', 'into', 'each', 'subject', 'and', 'truly', 'understand', 'the', 'things', 'we', 'might', 'have', 'missed', 'before', '.']",0,0,0,0,0,0,0,-0.16666666666666666,0.3333333333333333,0,0,3,1,3,2,3,1,1,-0.15932314097881317,0.18424563109874725,0.08548721671104431,0.03691652789711952,0.13131938874721527,-0.31482017040252686,0.18512608110904694,0.4772670269012451,-0.20846600830554962,-0.2173783928155899,0.03455822542309761,-0.3421217203140259,0.008807114325463772,0.188507080078125,0.060793351382017136,-0.1597217470407486,0.07581403106451035,-0.199024498462677,-0.09669964015483856,-0.4561136066913605,-0.07846441119909286,-0.1261170357465744,0.11438925564289093,-0.12244484573602676,-0.02289257012307644,-0.009244045242667198,-0.2459174394607544,0.07382550090551376,-0.09757886826992035,0.05170585960149765,0.23425260186195374,0.03696047142148018,0.2195628583431244,-0.09751113504171371,-0.018062755465507507,0.26262593269348145,0.12192594259977341,0.018275121226906776,-0.08880636841058731,-0.25324270129203796,0.05457444489002228,-0.11987036466598511,-0.027031123638153076,-0.004025256261229515,0.12210192531347275,0.056889608502388,-0.13575664162635803,0.022601360455155373,0.02124805375933647,0.22137820720672607,0.027323788031935692,-0.11792566627264023,-0.06397461891174316,-0.04462968558073044,-0.054460037499666214,0.13977894186973572,0.07740279287099838,0.021523766219615936,-0.0951804593205452,0.13877782225608826,0.09666796028614044,-0.05764729902148247,0.0764538049697876,0.09771464020013809,-0.12829935550689697,0.25560471415519714,0.16192924976348877,0.21215657889842987,-0.24663998186588287,0.266126811504364,0.08490859717130661,0.20963189005851746,0.2449779510498047,0.009485368616878986,0.38302144408226013,-0.14048707485198975,-0.0011002072133123875,0.017637824639678,-0.03942742198705673,-0.17252321541309357,-0.21581436693668365,0.09594738483428955,-0.19030146300792694,0.09903782606124878,-0.1733657717704773,-0.07818193733692169,0.21979786455631256,0.17371255159378052,0.21141132712364197,-0.06416046619415283,0.38629594445228577,0.15216673910617828,-0.06374373286962509,0.004132539965212345,0.31597957015037537,0.01002500019967556,0.2617018520832062,-0.14065800607204437,-0.020293718203902245,0.015155688859522343
"i don't want to be here in the sense that i wanted to be in another lab but there is, unfortunately, no room for me in there.","[""Being in physics is difficult for me because there are many formulas I need to memorize. So another reason I'm in the lab is to form groups that will help me learn the terms and formulas better.""]","['i', 'do', ""n't"", 'want', 'to', 'be', 'here', 'in', 'the', 'sense', 'that', 'i', 'wanted', 'to', 'be', 'in', 'another', 'lab', 'but', 'there', 'is', ',', 'unfortunately', ',', 'no', 'room', 'for', 'me', 'in', 'there', '.']",0,0,0,0,0,0,0,0.25,1.0,0,0,5,4,4,3,1,0,5,-0.17646466195583344,0.1999259889125824,0.13917206227779388,0.07504229247570038,0.09124923497438431,-0.4040847420692444,0.23336505889892578,0.48922309279441833,-0.20892944931983948,-0.24707762897014618,0.15510492026805878,-0.3608257472515106,-0.021353308111429214,0.1772160530090332,0.09062938392162323,-0.015445230528712273,0.20192044973373413,-0.18077833950519562,-0.12726885080337524,-0.5254469513893127,-0.017961107194423676,-0.04277927801012993,0.280979722738266,-0.08695830404758453,-0.07816161960363388,0.053567104041576385,-0.23876558244228363,0.027445530518889427,-0.13965655863285065,0.09210538864135742,0.3127689063549042,-0.013788125477731228,0.3736951947212219,-0.21456602215766907,0.05659919232130051,0.31420138478279114,0.15434619784355164,0.02962595969438553,-0.053507328033447266,-0.23775984346866608,0.09766201674938202,-0.06451345980167389,-0.04061713442206383,-0.012966739013791084,0.09267763048410416,0.009338362142443657,-0.16983868181705475,0.08250828832387924,0.07477088272571564,0.22040961682796478,0.02074279822409153,-0.09468584507703781,-0.10346313565969467,-0.05864040553569794,-0.018638907000422478,0.18446339666843414,0.10840025544166565,0.03843769058585167,-0.10344941169023514,0.14512774348258972,0.049294523894786835,-0.08959178626537323,0.1106119230389595,0.1670539230108261,-0.05254394933581352,0.36583924293518066,0.1795918494462967,0.17835962772369385,-0.29573047161102295,0.2523317039012909,0.024569381028413773,0.20521803200244904,0.17846721410751343,-0.0037982051726430655,0.5178880095481873,-0.14519360661506653,0.03529081493616104,0.03715772181749344,0.004129174165427685,-0.21547500789165497,-0.2939145267009735,0.11610814929008484,-0.10544584691524506,0.09903334081172943,-0.2938530147075653,-0.04759679362177849,0.26868802309036255,0.043675750494003296,0.19135673344135284,-0.06002621352672577,0.46912485361099243,0.18158061802387238,-0.06266912817955017,0.06442847847938538,0.22177152335643768,-0.05643926560878754,0.2518864870071411,-0.08753126114606857,-0.046259116381406784,0.0888579860329628
being able to solve problems together and be able to understand the material that we are learning together helps me feel better about how i am doing.,['I heard that this class would help me get a better grasp of things and introduce me to new ways of studying and working in groups to solve problems. Im in this class because I know I struggle with math a little bit and it doesnt help that we only have an hour class when Im used to learning things in a longer period of time.'],"['being', 'able', 'to', 'solve', 'problems', 'together', 'and', 'be', 'able', 'to', 'understand', 'the', 'material', 'that', 'we', 'are', 'learning', 'together', 'helps', 'me', 'feel', 'better', 'about', 'how', 'i', 'am', 'doing', '.']",0,0,0,0,0,0,0,0.5,0.5833333333333334,0,0,2,3,7,1,2,3,2,-0.2226627916097641,0.22959080338478088,0.04166991263628006,0.01069729495793581,0.15647897124290466,-0.37368640303611755,0.2452680915594101,0.5491790175437927,-0.2341441810131073,-0.3101825416088104,0.04804088920354843,-0.41464829444885254,0.02896304242312908,0.23916193842887878,0.1069089025259018,-0.18652836978435516,0.10369224101305008,-0.27203622460365295,-0.11263144761323929,-0.5429267287254333,-0.08823151886463165,-0.13301454484462738,0.15550029277801514,-0.1486024260520935,0.016214918345212936,0.0033481717109680176,-0.3148095905780792,0.13366204500198364,-0.08029311150312424,0.07111857831478119,0.3616798520088196,0.016635455191135406,0.2700897455215454,-0.1080956757068634,-0.021670686081051826,0.2895967960357666,0.17483870685100555,0.09118476510047913,-0.09649895876646042,-0.25748854875564575,0.03275516629219055,-0.08975840359926224,-0.03651675209403038,-0.058274682611227036,0.09759680181741714,0.05016808211803436,-0.11519580334424973,0.046053655445575714,0.04284299910068512,0.26108336448669434,-0.013490612618625164,-0.1263875514268875,-0.07905586808919907,-0.0465693399310112,-0.026338918134570122,0.13550016283988953,0.1138279139995575,0.03458459675312042,-0.09762067347764969,0.16009746491909027,0.15313656628131866,-0.10388945043087006,0.14828191697597504,0.14059434831142426,-0.11695156246423721,0.28918471932411194,0.19080543518066406,0.19268448650836945,-0.276945561170578,0.3225742280483246,0.12778395414352417,0.23581355810165405,0.29182782769203186,-0.006183209363371134,0.4095286726951599,-0.21870315074920654,0.0065963128581643105,0.010711423121392727,-0.009219923987984657,-0.2286386340856552,-0.27533861994743347,0.07751274108886719,-0.228587806224823,0.04822907596826553,-0.18153177201747894,-0.15966758131980896,0.2834949195384979,0.16036835312843323,0.2030225545167923,-0.08273883908987045,0.41518333554267883,0.15156662464141846,-0.06872750073671341,-0.020160235464572906,0.32543811202049255,-0.0194269809871912,0.302534282207489,-0.11868138611316681,-0.03514443337917328,0.03204909712076187
