Year,Semester,Class,Type,Section,Alma ID,Essay: 5
2020,Fall,PHYS 0242,--,4,207,"My greatest takeaway from this class is how the curriculum from the lecture applies to real life. This is due to the various situations we tested and the plethora of simulations we used. This lab also helped me realized that it is difficult to use pure physics and simulations to replicate real life. This is due to our simulations assuming a perfect system, while in real life a variety of errors can occur, such as human error. Despite this, we can still use these calculations and concept to predict real life, we just need to account for these phenomena. Overall I heavily enjoyed this lab despite it being online, so thanks!"
2020,Fall,PHYS 0242,--,4,212,"My greatest take away from this class... That is a good question. Where do I begin. Do I talk about the staggering concepts taught in the week of Harmonic motion or the bending lights in the topics of refraction and reflection. There are many things I took from this class. Was any of it valuable? I guess I wont find out until I get a job and have a family and get my first house. The question we should really be asking right now is not what my greatest take away from this class was but what was my favorite moment in this class. ""Why?"", you may ask. We should reflect on what our favorite memory in this class was because thats what we really are going to carry with us in the future. The days spent on Discord with my peers as we all laugh about how the silly the simulations are and work through the post-lab knowledge checks; the stressful nights in the first several weeks when labs were due Thursday night; the feeling of helping a friend understand and solve a problem. Maybe I could just merge the two questions together and give an answer to both., My greatest takeaway from this class is to really make the most whatever your situation is even if its not the most pleasant. I complained a lot about being online and not learning anything; however, now that I look back, it wasn't that bad. Maybe I didn't learn much but I had a good time relating with my peers. Very unique situation we are all in this semester. Its going to be very different moving forward. "
2020,Fall,PHYS 0242,--,4,219,"I think between learning about fluids and learning about waves such as light, I would say that learning more in-depth about waves would be my greatest take away from this class. It has been the most interesting topic to me throughout this lab, especially learning about how waves travel through a given space, how light reacts through specific mediums, how waves affect each other when they interact, etc. I can definitely see how learning and understanding these concepts as a student will help me in my potential future career field of innovation in technology. Light is such a common source of energy that can potentially be used for so many daily functions especially if we consider sunlight and solar technology. I also want to work on projects that positively impact the world and taking advantage of renewable energy is a huge topic of discussion in that area. So as you can see, understanding light better will definitely help me in the long run as well as learning about waves in general and how they can be utilized in innovative products."
2020,Fall,PHYS 0242,--,4,224,"This semester was pretty challenging for me since it's my first semester at SFSU, and also the first semester online.  Being responsible for a family while taking 12 minimum required units is not easy. Before the beginning of the semester, I was wondering how I'll be able to deal with all assignments, quizzes and exams. The secret behind that is organization. Organization is the first factor that helped finishing this semester with good grades. Not only that, but it facilitates my task for being a responsible of my family. The second take away in this semester is patience. It's always easy to give up, but what would we achieve if we do so. According to my experience in life, most successful people are neither  the wealthiest, nor the smartest, but those who tend to be patient and persistent, and this is what I confirmed during this semester. In this class, I was really affected by the professor. The professor was really flexible and that really helped my a a lot. so my take away from this class is that flexibility makes people more interested to deal with you. Although for some reason I didn't have chance to work in group but I believe working in group really facilitate the task and makes any process faster. "
2020,Fall,PHYS 0242,--,4,223,"Despite the challenge of being online classes, I believe that I am taking away a lot of important concepts from this class. I feel like I learned even more than in previous laboratories. I believe is because I actually got to do the entire laboratory, not by myself, but like I actually read through the entire paper and answered all the questions. Also, I was with two guys who really supported each other instead of letting someone behind. We actually made some good connections and helped each other throughout the semester."
2020,Fall,PHYS 0242,--,4,206,"This class was probably the most important part of being able to understand this physics course, especially considering how we are all pretty much new to online learning. Even though we never got to meet up in a regular classroom/lab, the attention given to the students was matched. This lab helped me in being able to grasp much better the information from the topics that we were discussing in our lecture class, the simulations that we were given to work with worked perfectly in providing us a visual representation of what we were reading in the textbook. I think that the greatest take away from this class is that there are many ways to learn to learn physics...even in the most unconventional ways.    "
2020,Fall,PHYS 0242,--,4,222,"My greatest take away from this course is that it helped me strengthen my understanding about the various topics we discussed during the lecture component. In particular, this course helped me improve my ability to visualize light,sound, and liquid as a wave. Additionally, this course has helped me visualize how light, sound, and liquid might behave if they were to pass through a medium and or a slit. Another take away I gained from this course is that I developed a greater understanding about my strengths and weakness when it comes to group work. I prefer to work in a group of 2, because I find it's easier to progress as a unit that way. I noticed labs typically went pretty smooth when I had a chance to read the questions ahead of time, so perhaps the issue is that keeping pace with my group members becomes a bit more challenging in groups of 3 or more, when I haven't had a chance to prepare ahead of time. Overall, I really enjoyed the course and the way in which the instructor presented the material."
2020,Fall,PHYS 0242,--,4,201,"Looking back on this semester, I would say that my greatest takeaway from this class was how convenient online labs can be. I had never realized how realistic and easy-to-use the online simulations are, and I was quite intimidated going into the class because I was expecting it to be much harder to navigate. I am looking forward to doing labs in the future because I think that when taken concurrently with lectures, they can be very beneficial. Labs allow us to see the material in a different way than lectures, as well as provide more material to review and practice. "
2020,Fall,PHYS 0242,--,4,221,"This class has been helpful for my understanding of physics. Many of the concepts of 240 have seemed very abstract. Though we are using simulations, it still feels somewhat as if we are working with our hands. This helps bring the concepts down to earth. Before this class, I have never had a good understanding of energy waves. This was the concept that I feel I came around to the most. This type of lab has also been very helpful for me to visualize the things that I am learning. I hope to move on to continue physics in many of the same settings. "
2020,Fall,PHYS 0242,--,4,204,"My greatest takeaway from this class is the material that I have learned in conjunction with the physics class 240. This lab has helped to understand the material a bit better than I would have if I were just limited to class time and homework since the simulations show the examples in better detail than the textbook. The labs weren't difficult for me since the lab exploration worksheets meant that guiding through the procedures were easy. Another good thing was the freedom of time I got to work on the course since hours during the lab were flexible and the due dates were extended by a day half way into the semester. This meant that I had more time to learn the material and manage other classes. Because of this class, I believe that I have done well in my physics class and I hope to carry this knowledge with me forward into other engineering courses."
