Year,Semester,Class,Type,Section,Alma ID,Essay: 4
2021,Spring,PHYS 0232,--,8,2449,"How online classes affected my learning and my daily life in general is how I am more lazy when compared to before this whole pandemic happened. My online classes that I am taking are tough due to me not being there in person, so I know that I know I can slack off a bit more than if I were in the class in person. This is really bad in my opinion due to having my attention focused on other things rather than the material that is being taught. And I know that this is not good for when I get further into the class. I was always looking forward to going out before quarantine happened, but now, since most of my classes are online, I am sort of forced to stay on my computer a lot. And when I do this I tend to not eat as often as before. My concerns is that I won't be able to go back to how things were due to having lived in quarantine for over a year and I have gotten used to this environment. Hopefully, I can get used to going out once I get the vaccine so that when everything is over, I will not feel awkward for leaving the house anymore. For now, I still do some exercises so that I am not a complete couch potato in my home."
2021,Spring,PHYS 0232,--,8,2450,"I feel like online classes haven't drastically impacted my life that much but the fact that I'm not at school makes it harder for me to get help. I feel like I lost a lot of on-campus resources as well as friends and peers to help me. I can't just bother all my professors past their office hours anymore! In terms of self-care I just talk to friends on a social media platform app called discord and so many of my friends have moved to that app because of the pandemic that it is nice to have since they're all there. In terms of concerns for my learning and well-being I just hope I pass all my classes, I am just aiming for a B in all of them or more if I can. I wish I had more at-home gymming material but I don't and I live in a relatively small place. I honestly just want everything back to normal so I can gym and be healthy again. I really miss that. "
2021,Spring,PHYS 0232,--,8,2445,"From day to day, the Covid-19 pandemic has changed the way people live around the globe. People will start realizing and doing more things, which they really enjoy, and hopefully, they will stop complaining about life itself. the way of study totally changes and my schedule is totally disturbed. As the world has adapted to the online way of study .this online classes have massively impacted my learning. I have visited the USA in January 2020 for my bachelor degree so I have only attained the university for 2 months then I have to attain the classes online and due to this I was not able to make friends and  I am not comfortable with the online learning as I don’t to study at home. I take very precautions because I am very afraid of corona. like washing hands every hour and going outside wearing the mask only and many other precautions also."
2021,Spring,PHYS 0232,--,8,2129,"Online classes have made me a lot more relaxed while doing work, being in my own home environment and having everything I need at my desk, however, I significantly have a harder time keeping my focus while here at home learning from behind a computer screen. My self care has definitely increased while my anxiety has decreased, but at its toll, comes my focus and memory retention, which is now rather ""lacking"". I am hoping that going back to school in person, there will be some leniency with participation and grades, as we are totally shifting the way that we learn yet again. Everyone including faculty will need time to readjust and I think some understanding and possible curving would significantly aid this transition back to the way life used to be before the pandemic."
2021,Spring,PHYS 0232,--,8,149,"online is great, just missing the in person engagement between students and instructors. some classes I wish to be in person because it would be a lot more easier to understand than being online. not much that I have any concerns since if I feel stress or tired from staring at my computer screen long period of time; I would then take a break by going for a walk, coffee runs, snack, or sleep, or just hit a friend up for a drink or two at the bars and then back to the house sleeping a bit before continue more studying. I do find reading, listening to audiobooks by my favorite authors (Barack Obama and Michelle Obama) relax my mind, and drawing on my recent purchased on the new iPad Air and it pencil to take off all the stress that I always feel."
2021,Spring,PHYS 0232,--,8,2457,"Online classes have impacted my learning in a positive way because it helps me organize time better in a way. Instead of taking some time to travel to classes or any traveling at all for classes, there is more time to get ready or review before I log on to a zoom meeting. I know there are others who do not feel the same as they are more hands on than learning asynchronously however for me, online learning was better for me as how I like to learn. The ability to find resources and hustling my way in getting information and able to expand the creativity in learning on my own by pushing my mind to think a lot more to get an answer without help giving me the ability to work without having my hand held every step of the way. The resources given by professors for any help is very helpful in a way where it is easier to contact them as we get used to contacting through online tools. Though some things may be better seeing in class or working in class there are many resources(videos) that help teach me in a way where I am still capable of understanding a certain topic easily. Even if there is something I am stuck on, like previously said the availability of contacting professors is easy through office hours online if I ever need help. Overall the idea of online classes something that hasn't really been a negative impact on learning or self care. "
2021,Spring,PHYS 0232,--,8,2455,"As per the situation of the COVID - 19 has made our life very difficult as we are only connected virtually. The experience of learning online has made all people frustrated as the productivity of the work is not proper we just passing our days. For me learning online is just a waste of time as we all have become lazy. Because of COVID-19, most professors and students suddenly find themselves forced to use technology as they teach and learn. Maintaining a regular schedule is important to your mental health. In addition to sticking to a regular bedtime routine, keep consistent times for meals, bathing and getting dressed, work or study schedules, and exercise. Also setting aside time for activities you enjoy. This predictability we can make ourselves feel more in control. A distraction can get you away from the cycle of negative thoughts that feed anxiety and depression. Enjoy hobbies that you can do at home, identify a new project, or clean out that closet you promised you'd get to. Doing something positive to manage anxiety is a healthy coping strategy. Don't become overwhelmed by creating a life-changing list of things to achieve while you're home. Set reasonable goals each day and outline steps you can take to reach those goals. Give yourself credit for every step in the right direction, no matter how small. And recognize that some days will be better than others. This all are ways that I have been trying and getting the most out of it."
2021,Spring,PHYS 0232,--,8,2454,"My learning has been drastically impacted during this time of online learning. Personally, I do better learning when I'm in a school setting. I find that learning subjects online comes with a lot of distractions. I am also not a huge fan of asynchronous teaching it feels like I'm better off just going to youtube and learning the topics there. As for self-care I picked up an old hobby of skateboarding to get some exercise since I do not feel comfortable going to the gym at this moment. My concern that I have for my learning is that I am not getting the full scope of topics compared to being in a classroom. I don't have any concerns at the moment when it comes to my well-being due to that I am receiving the vaccine soon and I keep my need to leave the house to a minimum."
2021,Spring,PHYS 0232,--,8,2447,"Online classes have not impacted well on my learning from my perspective because I tend to keep it less serious and always attached to doing something else on the side. It feels wrong to not have phone during class or just doing anything on the side. I get distracted very easily. On the academic part, I have trouble as well. I would have to review a lot more than I should but often times I do not review the concepts after the class. I also use online a lot many times for the homework solutions to get help and I personally do not like that because I feel like I wouldn't be able to solve the homework questions by myself and have hard time during the midterm. I don't have the same excitement or the feeling when I wake up or go to sleep because I feel like I have not done much in a day. I wish professors can work harder on explaining and helping us learn better instead of some professor not even teaching at all and not even going over the problems to solve one by one. I wish we didn't have to rely on the textbook and other professor's youtube video for us to teach ourselves and do homework. I also think it's not worth of $1500 tuition as well. "
2021,Spring,PHYS 0232,--,8,2448,"This is my second semester here at SFSU as a transfer student and transitioning to full online courses haven’t been so bad. I like that I won’t have to commute to campus and worry about camping since its about 20-25 mins away from where I currently stay in. I personally don’t mind online teaching because it’s very helpful that our meetings are recorded so that way, I can go back over what was taught in case I needed to reflect on something. In terms of self-care I’ve been trying my best to get more sleep and work out when I can since we’re currently dealing with a pandemic. In terms of concerns for learning and my well being it doesn’t seem to bad at the moment. I haven’t ran into any issues or cons while going through online learning at this point in time. Overall, I would like to say that I prefer online classes more than in person lectures. We have more resources we can use to help learn the material better."
