CMDLINE /Users/gbaldonado/.pyenv/versions/3.10.12/bin/python3.10 tacit-app_social.py /Users/gbaldonado/Developer/ml-alma-taccti/ml-alma-taccti/data/to_be_tacited/batch_2 False
MEM 0.199219 1722580439.0496
MEM 24.574219 1722580439.1515
MEM 41.199219 1722580439.2567
MEM 57.765625 1722580439.3619
MEM 73.992188 1722580439.4655
MEM 89.390625 1722580439.5728
MEM 98.476562 1722580439.6784
MEM 108.175781 1722580439.7823
MEM 120.960938 1722580439.8875
MEM 131.191406 1722580439.9927
MEM 138.593750 1722580440.0978
MEM 147.226562 1722580440.2030
MEM 151.257812 1722580440.3080
MEM 191.015625 1722580440.4132
MEM 214.308594 1722580440.5184
MEM 256.558594 1722580440.6236
MEM 267.367188 1722580440.7287
MEM 283.183594 1722580440.8339
MEM 293.957031 1722580440.9391
MEM 305.222656 1722580441.0414
MEM 313.507812 1722580441.1466
MEM 321.554688 1722580441.2490
MEM 331.890625 1722580441.3541
MEM 337.445312 1722580441.4550
MEM 342.593750 1722580441.5601
MEM 347.750000 1722580441.6653
MEM 352.601562 1722580441.7704
MEM 362.386719 1722580441.8707
MEM 369.640625 1722580441.9758
MEM 382.464844 1722580442.0809
MEM 384.730469 1722580442.1823
MEM 388.046875 1722580442.2875
MEM 390.593750 1722580442.3926
MEM 392.960938 1722580442.4977
MEM 397.179688 1722580442.5990
MEM 400.671875 1722580442.7040
MEM 402.882812 1722580442.8092
MEM 405.027344 1722580442.9142
MEM 407.562500 1722580443.0193
MEM 409.933594 1722580443.1244
MEM 414.089844 1722580443.2294
MEM 417.281250 1722580443.3345
MEM 421.472656 1722580443.4395
MEM 424.046875 1722580443.5446
MEM 426.929688 1722580443.6490
MEM 429.601562 1722580443.7541
MEM 431.617188 1722580443.8591
MEM 434.132812 1722580443.9642
MEM 436.441406 1722580444.0657
MEM 438.289062 1722580444.1708
MEM 440.503906 1722580444.2758
MEM 442.621094 1722580444.3811
MEM 443.558594 1722580444.4826
MEM 445.242188 1722580444.5877
MEM 447.871094 1722580444.6928
MEM 518.101562 1722580444.7979
MEM 532.292969 1722580444.9030
MEM 539.832031 1722580445.0082
MEM 551.800781 1722580445.1134
MEM 562.589844 1722580445.2185
MEM 573.628906 1722580445.3237
MEM 580.976562 1722580445.4289
MEM 587.050781 1722580445.5341
MEM 597.523438 1722580445.6392
MEM 610.082031 1722580445.7443
MEM 614.648438 1722580445.8495
MEM 622.105469 1722580445.9516
MEM 633.234375 1722580446.0567
MEM 642.746094 1722580446.1618
MEM 657.546875 1722580446.2643
MEM 658.183594 1722580446.3696
MEM 665.683594 1722580446.4746
MEM 687.339844 1722580446.5798
MEM 693.785156 1722580446.6850
MEM 698.089844 1722580446.7901
MEM 701.250000 1722580446.8909
MEM 705.476562 1722580446.9925
MEM 707.187500 1722580447.0977
MEM 732.347656 1722580447.2029
MEM 748.863281 1722580447.3081
MEM 774.046875 1722580447.4133
MEM 780.992188 1722580447.5184
MEM 789.851562 1722580447.6231
MEM 795.949219 1722580447.7233
MEM 796.437500 1722580447.8236
MEM 796.742188 1722580447.9238
MEM 828.492188 1722580448.0291
MEM 865.093750 1722580448.1335
MEM 998.765625 1722580448.2362
MEM 1076.554688 1722580448.3368
MEM 1000.199219 1722580448.4420
MEM 1028.566406 1722580448.5445
MEM 1036.585938 1722580448.6495
MEM 1036.585938 1722580448.7513
MEM 1036.585938 1722580448.8582
MEM 1036.585938 1722580448.9633
MEM 1036.585938 1722580449.0685
MEM 1036.585938 1722580449.1737
MEM 1036.585938 1722580449.2789
MEM 1036.585938 1722580449.3819
MEM 1036.519531 1722580449.4872
MEM 1036.523438 1722580449.5924
MEM 1036.523438 1722580449.6980
MEM 1036.523438 1722580449.8007
MEM 1036.523438 1722580449.9031
MEM 1036.523438 1722580450.0084
MEM 1036.523438 1722580450.1110
MEM 1036.523438 1722580450.2163
MEM 1036.523438 1722580450.3215
MEM 977.886719 1722580450.4267
MEM 762.464844 1722580450.5275
MEM 710.933594 1722580450.6328
MEM 710.906250 1722580450.7380
MEM 710.906250 1722580450.8432
MEM 710.906250 1722580450.9485
MEM 710.906250 1722580451.0537
