Year,Semester,Class,Type,Section,Alma ID,Essay: 2
2021,Fall,PHYS 0232,--,2,1852,"One of my greatest goal right now is to be able to graduate with a Bachelor's Degree in Civil Engineering. Once I obtain my degree, I want to have a good job that pays good money. In this way, I want to be able to pay back my parents with their sacrifices and by bringing us here to the US. Living her has been a struggle, especially in the beginning. I also want to be able to go back to my hometown in the Philippines and visit my family there whom I haven't seen in six years. Once I have a stable job, I would also want to be able to travel the world!In the present, I should be able to pass all my classes. One of the things that this class can help me achieve my goals is by learning during the lectures and doing all my homework. When I do my homework correctly and understand the concepts for this class, then it'll allow me to take a next step which is to take another physics class. Since my classes build on to each other, it is important that I succeed my current classes first.In conclusion, I need to pass this class so that I can move on to another class that could lead to obtaining my degree."
2021,Fall,PHYS 0232,--,2,1864,My overall goal college wise is to graduate with a Bachelors of Science in Civil Engineering. While working towards the degree I want to be able to gain lots of experience that could be from different internships. It does not matter to me something that will help me further understand what I want to do with my future. The way I plan to achieve this is working diligently and working hard with other peers because I know I can reach out to people within the class and ask for help. This class has really been something that has opened my eyes on that idea of working together and has kind of brought me out of my shell. As long as I can keep the idea of teamwork up it will help me because I know I will not be able to do everything on my own. If I were to talk more specifically about this semester I would want to pass all my classes with an A which seems possible as long as I keep trying to tackle the difficult concepts and further understand them.
2021,Fall,PHYS 0232,--,2,1863,"My goal is to of course pass this class and the lecture version of physics 230. So far physics 230 is going well but it seems like I have fallen behind by a week. This maybe because the homework’s are due a week later than the material schedule . The physics lab, so far has been helping me review the topics that I should have already known or watched. By the professor going over the topics on the power points it helps me understand the homework and the course videos. This class also helps me out because it is earlier in the week so it forces me to cover at least some of the topics before the homework due date. This week’s topics has also been very interesting because electricity is practically all around us. By use covering this topic it is helping me learn more about the world around us. I’m not exactly pleased with my current study habits. I think I could be more efficient with my time management but I have to say the topics we are covering makes me appreciate the class more than I normally would. "
2021,Fall,PHYS 0232,--,2,1868,"Reflection #2     My goals for this class are to understand physics more, I understand physics is not the easiest subject, so understanding this subject and teaching other people about it will be very accomplishing. This lab will help out by truly understanding materials we go over class, because we have hands-on assignments and a lot of visuals which help us understand the material a lot better. In lectures it is a little harder to understand because we only talk about the material instead of going more in depth, by being hands-on and understanding how the material works in the real world. I believe thus far the professor is doing very well with the material, she explains the topic well to where we can understand what’s going on. Another thing that would help is explorations not being so long, we might just try to finish the assignment if it is longer than usually instead of understanding what we are doing. so far the assignments have been good and easy to get through"
2021,Fall,PHYS 0232,--,2,1860,"I want to be an engineer. A civil engineer to be exact, and a straightforward, shallow answer would be that this is just a prerequisite course I have to take for my major. Although, there has been a lot of things I have learned from my classes and it is that each one makes me more and more curious. In general, I just want to grow as a person with each class I take and this one is no different. I hope to soak up as much as I can, and also gain more ambition from what confuses me to do more and garner more knowledge.  By gaining that ambition and curiosity, I'm bound to be able to achieve any goals I have in mind. In all honesty, just staying on the straight track will be the most difficult part, and not losing motivation."
2021,Fall,PHYS 0232,--,2,1865,"My goals are to obtain a degree in electrical engineering, develop a deep understanding of engineering and land an engineering job after college. This class can help me achieve these goals since physics is one of the core subjects in the field of engineering. Since I am majoring in electrical engineering, in this class we will learn electricity and magnetism. This class will help me grasp the fundamentals of electricity since it is a major part of my major. Understanding physics is key for understanding engineering and being successful on the job. This laboratory class of physics will help me further grasp the concepts and ideas of physics through the online simulations that help me observe physics phenomena in real-time digitally. "
2021,Fall,PHYS 0232,--,2,1856,"My goal after graduating is to get a career in crime scene investigating at first and eventually move up to become a forensic scientist. This class is helping me understand the physical influence that can occur on an object. By understanding the basic concept of physics, I will be able to determine how elements in my future career were made. Due to the lab being online, the program that is instituted to improve our understanding has been a great help. It allows me to interact with the current concept in class and allows me to play around to see what factors can affect the result. "
2021,Fall,PHYS 0232,--,2,1850,"This is a very interesting question but very helpful. obviously, I want to get better and improve my skills in the category of physics but my goal is to just keep on getting better every day. which really relates to how I think about everything I do. As I soccer player I always think about how can I get better and improve. and I do that by working hard and staying consistent at what I do. Which relates to this class. And what I can do to achieve this goal is by doing all my work, staying on top of any assignments, going to class, and keeping an open mind, and trying to learn every day. That is how and why I will achieve my goals in this class"
2021,Fall,PHYS 0232,--,2,1855,"Julia VidalPhys 232 LabReflection #2My goals are to simply learn how to understand my field of study better and more concretely than ever before. Every lesson brings me a new understanding of a different aspect of science and ultimately helps me develop a more well-rounded, educated mindset towards my major and my scientific interests. Because I want to go into the field of medicine, I find that it is important for me to understand the various ways that the world works around us, as people heavily interact with this world and all it inhabits. Therefore, because I truly believe that each lesson brings me more knowledge towards my field of interest, I believe that this class can support me in achieving my future goals by simply allowing room for error and approaching my mistake with guidance and support. With this teaching style, I truly believe that my interests in science will remain strong and will keep me passionate about following through with my career plans."
2021,Fall,PHYS 0232,--,2,1858,"My goals in life involve successfully graduating with a computer science degree in the near future. This class is a requirement to get to that goal and I plan on using the skills learned in this class in my career. I know that the logic and knowledge I gain from this class will benefit me in one way or another when I'm trying to problem solve. Although physics is not my strongest subject because its concepts are a little more difficult for me to grasp, I am confident that this lab course will help me get through my physics course that is taken with this lab. My physics course is asynchronous and a little hard to follow, so having this lab has helped greatly with understanding the topics that I don't get formal lectures for. I don’t completely understand how this course contributes to my computer science degree, but I know that there is a reason this course is required and I will benefit from the lessons I’ve learned."
