Year,Semester,Class,Type,Section,Alma ID,Essay: 2
2020,Spring,PHYS 0112,--,1,62,"My goals are to excel in my academic work and receive high marks in my classes. This class is helping me achieve these goals by responding to all my emails, recording lectures, and being very flexible. I am currently taking 12 units, which includes organic chemistry I + lab. I have three classes that overlap in zoom sessions, so I alternate between the courses that record their lectures in attending the live lectures. Knowing that one of my very important lecture courses are being recorded makes it easier for me to keep up with the course and take notes on the lecture later that day when I do not have another zoom session. It relieves a lot of stress I had going into the summer semester. I really like mastering physics, which helps A LOT in achieving my goals because it has a textbook page linked to go to when I am stuck. Also, this class is helping my goals by keeping me productive and working. I am trying to procrastinate less and less and get into the habit of studying without distractions for when I am studying for my MCAT next summer. I need to instill keep up these good study habits and this class is helping me do so. Also, I want to emphasize that having a kind and encouraging professor helps a lot. It doesn't feel like the professor is against the class (making things impossible, which has been the case in the past) so THANK YOU!!! "
2020,Spring,PHYS 0112,--,1,316,"My current educational/career goal is to finish my undergraduate degree in Biology with a minor in business and then work a little bit before applying to PA school. I am honestly taking this class because it is a requirement for my major.  Although the class itself does not have a direct connection to my goals, it is still relevant. For example, forces being applied to the body during trauma accidents, fluids and viscosity of blood, and studying EKGs. However, I think I will gain valuable skills from taking this class. Some of these skills include; critical thinking, problem solving, persistence and clarifying confusions. Gaining and improving those skills are not only going to be useful for my educational/career goals, but in everyday life as well. We constantly are faced with difficult situations where we need to think critically and analyze the situation in order to make important decisions."
2020,Spring,PHYS 0112,--,1,317,"My long term goal is to become a physical therapist in san francisco. I am almost positive that I want to live and work in san francisco in the future. I really hope I am able to buy a house in the city but before I can buy my house, I would like to provide for my parents first. My older sister and I always talk about how after college when we are employed, first thing we're going to do is get mom and dad their own house! They really deserve it and I just want my parents to live comfortably after years of working hard providing for my sister and me. For now, my goal is to graduate with a degree in kinesiology and go to UCSF for graduate school for physical therapy. This class is a prerequisite for the major so pretty much without this class, I wouldn't be able to get into the kinesiology major, then I wouldn't be able to get into PT graduate school, and I won't be able to become a PT. "
2020,Spring,PHYS 0112,--,1,318,"Educationally, my goal is to get my degree in kinesiology. With my degree, I hope to either continue with my education in grad school or medical school. This class will be able to provide me the need to understand physics and the concepts it holds. Before this class, I did not have a lot of knowledge of physics; it has been years since I had taken a physics course back in high school, so anything I learned back then is practically gone. The class so far has taught me about forces and the motions they can move in. It has been interesting learning about the things that practically happen in our everyday lives. However, I have had some difficulties with remembering equations, but its helping to improve my memory on being able to recall the equations in I need to. This class will help me with reaching the goal that I have set."
2020,Spring,PHYS 0112,--,1,319,"My goals for this class are to leave it with a strong foundational background in order to go into physics 2, when I tell myself that I want to get an A in this class, what that means for me is that this class will help strengthen my math skills and my knowledge for how the world works. In general, my goals for college are to graduate with strong grades and leave with a lot more knowledge than I came into, I really want to go to nursing school after so I hope to leave college with those prerequisites. This class is helping me to archive those goals because it will give me a strong foundation to go into physics 2 and it will hopefully strengthen my math and comprehension skills. Math is a subject that i struggle with so all of the classes that I take that involve math I always try my hardest at so I can really take a lot from the class."
2020,Spring,PHYS 0112,--,1,320,"My goals are to gain a better math skills, improving my studying habits, as well as being able to finish school within my emphasis of study. The Earth Sciences department is a great department, but very small and upperclassman classes for Ocean, Weather, and Climate are becoming seemingly harder to come by. While I've always loved physical science, I don't have a strong background in math (and this is my first ever physics class). This tends to give a very strong impostor syndrome; and that when I don't understand something, I find it tends to be hard to articulate what I don't understand or find it hard to pinpoint why I might be confused about a topic/concept being taught in a math-heavy course. I do hope to start attending tutoring through the school or office hours."
2020,Spring,PHYS 0112,--,1,321,"My current goal is to take as many classes as I can without overloading myself so that I can graduate by Spring 2021. I want graduate as soon as possible because I took too long to decide what I wanted to do that resulted in me having to attend college for five years. It isn't bad because four years is so unrealistic if you consider that everyone will want to change what they want to do last minute. Even if people knew what they wanted to do since they were younger, they would still have lots of other things that will interest them throughout the years. This class is helping me achieve my current goal because it is is helping me knock out a core requirement that I didn't know I had to take. If I knew I had to take physics, I would have taken it in community college so that I didn't have to worry about it. It didn't say anything on the transfer requirement so I didn't even bother taking physics, chemistry, or even any government or history classes. I think that they should let all students know without having  to talk to a counselor because not everyone has the time to talk to a counselor."
2020,Spring,PHYS 0112,--,1,61,My goals for this lab is to understand the basics of physics and learn about something i may have heard of before or something new .  I also wish to understand the material already covered better so that i can be successful in this course . I also want to understand the lab so i can write a thoughtful response to it .   My goal is to always be present in both lecture and lab so that i can learn to the best of my ability .  I feel like being online and present helps me achieve my goal of understanding this material . i think it is good practice for what i might except courses to be like in the fall.
2020,Spring,PHYS 0112,--,1,322,"My goals are to achieve an environmental sciences degree, and if I’m lucky to get accepted, pursue graduate school. This class will help me achieve these goals by giving me the opportunity to engage in constructive learning of what I believe is a concrete foundation of what I’ll need not only in graduate school, but also in the specific sphere of job orientation I should decide later on. I say later on, because I’m still a tad uncertain of what field I’d like to see myself in; I’ve been unable to get in touch with advisors ever since the shutdown began back in March, and this is especially inconvenient because based on what I’ve heard, the environmental sciences field is still a very “new” field of work, which risks that whatever I might try to focus on learning now in niche topics might be outdated by the time I graduate. But regarding this class, however, I had friends that studied it in high school, so the way I see it, I’m making up for lost time and can see it’s something I need."
2020,Spring,PHYS 0112,--,1,323,"In 2018, as a BECA major here at SFSU, I did not feel that I was pursuing something that I truly cared for a loved. During the semester, in order to satisfy the upper division GE requirements, I decided to enroll in a couple of environmental science based courses. I have always been interested in the state of our planet, along with non-human lives that are ubiquitous around us, these courses flung the door wide open for me to pursue a new major, Environmental Science. This decision came with added time at SFSU due to the various pre-req for the major including Physics, but I deemed that it was more than worth it. This class is one of the barrier that I have to overcome, but I'm not here to just coast through the course, but rather hone in new skills that will aid me in my academic and perhaps professional career."
2020,Spring,PHYS 0112,--,1,324,"My current goal is to first remain sane during this 4 month quarantine we've been in. I've been struggling to stay motivated during this entire process which is crucial being that I am in four summer classes and still have work I need to get done. Staying motivated seems like such a general goal but in this pandemic it's a very challenging one. This class can help me achieve this goal by keeping me in tune with the world. Although, in lockdown, I'm still a student first and remembering why I'm here as a student is crucial to not interfere with the wavering thought process that quarantine can put you in. My goal is to go to physical therapy school in Southern California once I get my undergrad. I am so close to obtaining my undergrad but fear that if I don't chase after this primary goal of staying motivated, I could be set back due to bad grades due to this pandemics affect on my mental state at times. However, yes my main goal is to stay motivated and go to PT school. Passing this class would enable me to reach the requirements to get my undergrad and further my education. "
2020,Spring,PHYS 0112,--,1,325,"I typically divide my goals into two basic categories: short-term goals and long-term goals. The short term goals are usually school related deadlines, work tasks, and even personal goals within my hobbies. My long term goal is a more involved idea. My biggest goal for life in general is broken down into 3 categories family, profession, and environment. I am very fortunate to come from a solid family, and it is part of my goal in life to further extend that foundation to others around me. Another goal of mine is to join the health care field. I originally wanted to become a nurse. However, my last semester of community college I had the opportunity to volunteer at Shriners Hospital for Children (Sacramento,CA) in the Surgery unit. This experience inspired me to change my goal to becoming a doctor that specializes in some area of surgery. Lastly, I am a huge advocate for sustainable sourcing of food and deterring poor environmental choices from local/state/federal government. I come from an ocean-loving background so I believe that humans are not above the ecosystem, and my goal is to try to protect as much as possible for the future generation. In conclusion my big life goals are to become a doctor so I can try to inspire others similarly to how I was inspired, to continue to carry and share healthy family values, and to help protect our environment when it is threatened. Although this class is a requirement, I am thankfully for the opportunity to merge calculus with physics to create a more wholesome understanding of graph-related concepts. "
2020,Spring,PHYS 0112,--,1,326,"There are many goals that I have that I wish to achieve. One of the major goals that I have is to graduate from college. Both of my parents graduated college and my brothers are also in college, so I just want to be a part of that group in my family that went to college and finished with a degree. Another goal that I have is to get into a sports related job field with my degree in Kinesiology. It has always been a goal of mine to be in a sports related job and this class can help me get there. Finally, a personal goal of mine is to be a great student athlete. I am a baseball player for another school (CCSF) but i also go to school at SF State, so my schedule can get very busy at times. However, all I can control is that I get good grades and I perform well on the field.This class can not only help me with graduating and getting a good job, but this class can also expand my knowledge so that I can succeed in my future job as well. "
2020,Spring,PHYS 0112,--,1,327,"My goal is becoming a PA in the future. Also, I would like to bring what I learn from school to apply to everyday life. This class is one of many classes I have to take to achieve my goal. I am majoring in Kinesiology, and this class is required to graduate B.S in Kinesiology. In addition, I hope this class can teach me useful tips and knowledge that I can explain what happens in everyday life. Now, I am studying about 2D motion, and this is good to apply to estimate about a range of jumping cliff and its height. It is very exciting to see the application of physic in everyday and recognize that I have learned this knowledge. Another example, If I push a fridge on the floor, I just need help the first push to overcome the friction and after that I can do it by myself. "
2020,Spring,PHYS 0112,--,1,115,"My goals in life are to become a surgeon, to continue growing throughout my entire life, and to continue to be a good friend/sister/daughter/significant other.  This class will set me up to take physics 2, which will both fulfill requirements for medical school and help me to prepare for the mcat. I have also noticed that our focus on analysis of problems may become applicable to other areas of life.  Learning strategized analysis may help me to continue to grow and learn throughout life.  I feel often times I see people past 40 stuck in their ways, ideals or beliefs without wanting to hear all sides of a situation but I have never understood why or how that is beneficial.  I hope I can works to avoid becoming like that through the use of analysis skills! And I am hoping this will also help me to stay a good person!"
2020,Spring,PHYS 0112,--,1,328,My goals for this class is to earn credit for the physics class and also learn more in-depth physics content. It has been a long time since I took a physics class and it wasn't a very hard physics class so I honestly do not know a lot so this is really helping me learn more. This class is helping me achieve these goals because it is helping me learn more about physics and also since it is a summer class it is helping me earn more units which will help me graduate early which is sweet. I also really appreciate the set up of this class that we are still able to work and do other things as long as we are accountable so in that way this class is really helping me remain financially stable in this time period.
2020,Spring,PHYS 0112,--,1,111,"My current goal is finishing up all my required classes for my major. I'm majoring in pre-biochemistry but before it becomes my official major I have to do a set of required classes. For example, physics is one of the required classes for my major. I have been trying to keep up with my major's roadmap so I finish my requirements. Another goal is graduating in four years because I was told that often science majors often graduate in 5-6ish years because of all these pre-reqs and required classes. This class is helping me reach both goals because rather than doing general physics 1 in the fall, I'm getting a head start and doing it this summer. So this physics class is helping me achieve my goal. I still have a couple of required classes left but this summer physics class is helping me get a head start especially for my prereqs. I'm also on track in graduating in four years too!"
