Year,Semester,Class,Type,Section,Alma ID,Essay: 5
2021,Summer,PHYS 0232,--,1,597,"This class taught me a lot about the world around me and how phenomenons happen constantly without us realizing, and it was great to explore even more and learn how things work. "
2021,Summer,PHYS 0232,--,1,3077,"I have been exposed to many new knowledge points related to electromagnetic waves in this course, which has benefited me a lot. I'm very interested in this, for example, Maxwell's equations. The electromagnetic theory, with Maxwell's equations at its core, is one of the proudest achievements of classical physics. The perfect unity of electromagnetic interactions it revealed established the belief among physicists that the various interactions of matter should be unified at a higher level. This theory is widely applied in the field of technology. Electromagnetic wave is an oscillating particle wave derived and emitted in space by the same and mutually perpendicular electric and magnetic fields. It is an electromagnetic field propagating in the form of wave and particle duality. After all, the knowledge we learn in the classroom is limited. During this period, it is more about cultivating our learning ability and thinking mode. More knowledge also needs us to explore in extracurricular time to enrich themselves."
2021,Summer,PHYS 0232,--,1,3057,"My greatest takeaway from this class is a lot of information regarding circuits. This includes the current and voltage in these circuits. It also includes the types of circuits such as parallel and in series. There are also many different ways to build circuits such as adding a resistor or having a switch that opens or closes the circuit. All of these are very essential for me in the future because my major is a mix of electrical and computer engineering. There are other important laws that I learned but I honestly might not have them embedded into my head for now. I was also able to learn calculations for many types of problems which will also help me for future calculations. At the end of the day though, I was proud to take this class because there was a lot of work that needed to be done but it was not that stressful because of no quizzes or tests."
2021,Summer,PHYS 0232,--,1,159,"This class was very informative and fun while it lasted, but I wish it were in person because I learn better that way. After taking this class I would say my greatest takeaway from it would be all the lab interfaces and how important it was for my understanding of these physics topics, without I would definitely be doomed because I need some hands-on or visual representation to help me learn. I would also say that the lab for week 5 was my favorite and really showed me why I liked physics because it was simple to understand and you could use common sense to solve most of the problems. Lastly, another takeaway I had for this year, in general, is that it's good to plan out your assignments for the week so that you stay on top of it otherwise the work will start to pile up, and then things will start to get harder."
2021,Summer,PHYS 0232,--,1,2121,"The greatest take away from this class has to be from week 7 where we learned how a generator works by using electromagnetic induction. We saw that “a stream of water turns a wheel with a magnet causing the magnet to spin. Nearby, a lightbulb attached to a coil of wire lights up.” During our lab we used a simulation to observe a generator and how it works. We see Faraday's law in motion when the magnet moves close to the coil. This follows faraday’s law which states “a current is produced in a conductor when it is moved through a magnetic field“. Lenz’s law is stated as “the induced current in a loop is in the direction that creates a magnetic field that opposes the change in magnetic flux through the area enclosed by the loop.” and we see this when we look at the compass in the simulation that changes according to this principle."
2021,Summer,PHYS 0232,--,1,3060,"My greatest takeaway from this class is being comfortable and open to working with teammates. In the first few weeks, I was super against working with other people and hated it. I felt like I would learn better by myself and so I did all of the lab explorations by myself in the first week. But then I had some troubles and a few questions that I didn’t know and couldn’t figure out. So asking my teammates helped me be more comfortable with communicating with my teammates. And I was finally more comfortable with working on the labs with them because they helped me more than I could do by myself. I didn’t think teamwork would be the biggest takeaway from this class for me, but it is and I’m pretty happy about that since I am very introverted and never liked group work. I’m glad we got to experience working with teammates online especially now because of the pandemic. I think doing the labs by ourselves wouldn’t have been beneficial and it is good that we can communicate with at least a few students in our school lives. "
2021,Summer,PHYS 0232,--,1,3069,I think my greatest takeaway from this class is just overall scientific critical thinking and skills and taking the time to analyze and understand the situation at hand before doing anything. I also learned that time management is really helpful and critical in the process of being a STEM major and its a skill that all student must acquire to have a better educational journey. I think this class will help me a lot in my career as a future software engineer as it taught me how electric and magnetic fields interact with everyday life and how they work within circuits of the devices I use everyday. I took away a lot from this class and I think will definitely be coming back to this information very soon and I'm grateful that this is a requirement for my major or else I would never had the opportunity to learn what I learned this summer and the past spring.
2021,Summer,PHYS 0232,--,1,3076,"There are many big things that would be considered as takeaway from this class for me. I have learned many things through each lab and lecture. During lab sessions, I really think that the simulation programs or websites are practically somewhat similar to the real life experiment or sometimes even much more beneficial when I can try things that might not be a safety in the experiment. In each lab through doing the simulations I have seen the real life experiments done in each lab that has a simulation. The sage math work was more useful than ever thought it would be at first. It has many of easier ways to get problems simplified and not get lost. Sage math work was really helpful for me, and it will be so. During other experiments that we used simple things at that can be found at our homes were simple enough to get the idea and still have it forever at home. Overall, I have had a great learning experience through each part of each lab that has something I never seen and done before."
2021,Summer,PHYS 0232,--,1,3072,"My greatest takeaway from this class was when in the lab when we work as a group. This was both when we were made to complete a task in a small group and when we worked as a whole class. I haven't worked in a group in a while and working with others this semester has been fun. Sometimes some groups we worked more individually and asked questions to each other. In other groups, we all work on the assignment at the same time which made it easier to complete the assignment but this let other members not know what they didn't understand when they weren't given the opportunity to attempt the question.  I personally will remember the topic about circuits. I had a lot of fun when we first began to learn about circuits especially when we went over parallel and series.     "
2021,Summer,PHYS 0232,--,1,3043,"I would say my greatest takeaway from this class is properly learning how electrons actually move. I'm still working on solidifying my understanding into magnetism, but I think for electric fields and electrons I am doing better in that. Kind of ironic that my major is computer engineer, but back in I think 10th grade year, that in physics, the circuitry unit was actually my poorest subject. And I have improved that over the years, but this class really solidified my understanding in which I am much more confident in explaining it. Magnetic fields, I still need some time to properly digest it all down, but it probably isn't that far away, than the level my understanding about electric fields is at. But yeah I can see myself improving my conceptual understanding of electricity and magnetism in the future, and I think this class helped me much in trying to achieve that."
2021,Summer,PHYS 0232,--,1,3074,"The biggest gain for me from this physics class is that it not only allows me to review and consolidate the knowledge I have learned but also allows me to deepen and understand more knowledge of physics theory. At the same time, I really lab the true lab experience which needs us to prepared some items to do the real lab work. Even we just do the lab work by ourselves due to the pandemic, I still feel it real lab experience is so important for us to know and understand the physics knowledge clearly. Another thing that I learned in class is that I need to focus on doing every little thing. I usually cut corners on the completion of the homework because the homework is too simple or because I don't want to take too much time to complete it. But often after this, I will get a score that does not satisfy me, and these scores add up enough to make my overall score drop. Because I really hope that I can get a satisfactory result in this physics experiment class, I start to take every homework and the content of the class seriously. To be honest, this still has a good effect on my grade when I was trying to study hard for the homework!"
2021,Summer,PHYS 0232,--,1,3065,"My greatest takeaway from this class is that it is important to understand the small concepts and trying to tie them together as a whole and seeing connections. Another thing that I have to take away from this class is comparing these concepts to things in real life and how they are used, and trying to connect that to the physics of things. Another important thing for me was learning how to balance my classes and work out, especially for this class because I could not attend the zoom meetings and had to rely on outside resources and try to gain a better understanding of the topic whether its the homework or the e-book. My understanding of all the topics may not be any better than most of my fellow classmates due to new work and other circumstances, but I have learned through this class that I need to balance things out in order to succeed. "
2021,Summer,PHYS 0232,--,1,3049,"My greatest take away from this class is that the assigned work goes with the lecture. Like whatever we are doing in my lecture class it corresponds with the week's lab. Which helps me to understand the concept more. Another thing that I like about this class is that there are not many rules. Like this is supposed to be like a free class, like a college class. My last semester's class had a bunch of rules on how to turn the assignment in and everything. The last thing that I like about this class is the breakouts because I think it helps people to communicate with each other since covid 19 is going on. I also like the fact that the professor answers questions about the lab if we have any. And that she also offers extra credit. Overall, I think that the class was bearable even if we had stuff due every week there were no quizzes and during the pandemic its like you never know when your wifi would go out so I like the fact that there were no quizzes. And overall the professor and the TA did a great job."
2021,Summer,PHYS 0232,--,1,3055,I think my greatest take away from this class is that physics is all around us even though we hardly notice it. We go about our daily lives with little thought about the power in our homes or the phones and computers we carry around. I think that this class exposes how little most people understand about the mechanisms that are pervasive in modern society. We especially see this in smart phones. We often spend way too much time looking at our phone because they connect us to the vast network of people and information. But we barely understand how it functions in a physical sense. We use it and recharge it everyday but we don’t really study the mechanics of circuits and the disbursement of energy stored in a battery.  I think that that is my greatest take away from this class. We take for granted that so many before us worked so hard to come to an understanding of the force of electromagnetism and to apply it to technology that we now barely give a second thought to.
2021,Summer,PHYS 0232,--,1,2104,"My greatest take away from this class came from all the summaries we do after every lab. From those summaries, I learned to view the physics of everyday objects and occurrences. Initially, I was frustrated when writing those lab summaries because I had trouble applying the concepts to everyday things. I felt like circuits and electromagnetism could only be obviously viewed in really interesting science things that would appear on fancy machines that I don’t know about. However, instead of looking at complex technology systems, I learned to see the physics of the simplest things and that has allowed me to broaden my understanding of the world. This class gave me a slightly better understanding of how the technology I use works like recharging my phone battery, using an extension cord, how the outlets in my house are connected, etc. So overall, the topic of electronics is less intimidating to me."
2021,Summer,PHYS 0232,--,1,2126,"The greatest takeaway from this class were the concepts of electricity and magnets. How both of them are different and how they are similar. I know how an electric charge acts by itself, with another charge, or next to a magnet. For example, when two positive charges are next to each other they repel unlike a negative and a positive charge. Charges of the opposite attract and the same thing with a magnet. A magnet has a north and south pole and since they are opposite, they attract. If you cut the magnet in half, each half would still have a north and south pole. You can’t separate it.  Another thing that I got from this class is a study habit. I had to write all my homework in my little notebook and once I turned it in, I checked it off. It was a great way for me to visually see what I had to do. I will be able imply that into my future courses, so I don’t forget anything at all.  "
2021,Summer,PHYS 0232,--,1,3067,"The greatest takeaway from this class is that I finally have some comprehensive on electricity and magnetic force. Before I took this class, I'm afraid of having physics classes because my experience in taking Physics 1 is not pleasant. If it is not because of my academic requirement, I would not even try to take another physics class. But after taking this class, I feel slightly better since the electricity problems are always following the equation. And because of that, I have the will to try to understand the concepts instead of rejecting everything, and this makes me have some understanding of electricity and magnetic force. "
2021,Summer,PHYS 0232,--,1,3053,My biggest takeaway from this class is that showing up every day and not scrolling the internet is the biggest way to pass an online class. It's really hard to do since work from home has all the distractions but it works for the most part. Asking for help when you do need it is the next biggest help as I did need some help towards the end of classes. I don't know how long I'll remember the math formulas. I maintain that paper notes are better for a classes class that requires writing formulas or doing math. Typing is better for notes that are strictly informational. It's very hard to get to know your peers online or in discords that are purely related to classes and don't have any social activities like a weekly movie night or anything. Even in-person classes that are strictly lecture-based have this problem. One of my favorite classes was a math class that was a mixture of discussion and lecture. Another fun class was a science class where the lab was all hands-on. I ended up having fun in that class as there was always a familiar face around. 
2021,Summer,PHYS 0232,--,1,3073,"This course was offered online. E-Book, homework, assignments, and Exams were paperless. It provided a canvas that was very simple to connect all the available digital tools into one place . We were able to explore similar examples to crystal clear the difficult concepts related to our daily lessons . Online discussion with the teacher helped to break the commute constraints and instant replies from the teacher . Regarding the practical work, I was a bit confused that how the lab work will be carried out. However, the use of technology and great simulation work gave us a taste of real lab. I would say a better environment with an opportunity to repeat the experiments several times till we achieve the level of accuracy. Moreover, flexibility and available videos and supporting stuff helped to clarify the doubts with no time. I also like the online quiz option.I would summarize as:It was a great use of technology and a collaborative learning environment.  "
2021,Summer,PHYS 0232,--,1,145,The greatest take away from this class was learning how the things around us work. From the speed of light to electromagnets. I learned a lot about my surroundings. One really cool thing that stood out for me was the electromagnets. I never knew you can actually build your own magnets with electricity. A lot of what we learned in this class will help me towards my major since I am majoring in electrical engineering. 
2021,Summer,PHYS 0232,--,1,3042,"I really enjoyed this class. We did have a big workload each week, but it was helpful that you are such an approachable person to reach out to if we had any questions during class or outside of class. Some concepts were hard for me to understand but your explanations during lab were very helpful. Physics is really cool when you understand it. I actually find myself sitting in fascination sometimes when I am outside. A great professor can make learning so much more interesting and I am glad I had you as a professor!"
2021,Summer,PHYS 0232,--,1,3047,I would have to say that my greatest take away from this class would be a more critical view of the world around me. Circuits and electricity have been something I use all the time and had absolutely no idea how they worked or how to really be safe around them. I never really wanted to know how they work if I am being completely honest but now that I have an understanding of how they work I appreciate the information. Though it may not have anything to do with what I want to do with my life it gives me a greater appreciation of it and a greater feeling of awe at the world around me. Just to know all of the intricate things we had to do and the ways that people have learned how to understand and use the natural phenomena of the world is amazing. I may not see all of the information I learned in this class as something I want to do with my life but it has added to my everyday thinking and understanding of the things around me. 
2021,Summer,PHYS 0232,--,1,144,"My greatest take away from this class is to budget my time wisely. I took 10 units for this summer semester, with my other 2 courses (CSC317 and CSC340) being incredibly project heavy, so pacing my homework and projects was absolutely critical. I found that if I started my webassign and summaries early, like the weekend before they were due, I would be able to comfortably have enough time to study and complete this classes material. I feel like the time spent working through problems was incredibly helpful, and I found that because I started my webassign early I could then discuss with my group any sticking points I might have had for a specific question. Another huge factor in being efficient with my time was to show up to every lecture! I feel like every minute of lecture was worth at least two or three minutes of reading in the textbook. This has helped me find quality learning resources that are more compatible with the way I learn, for example I find that for math and physics based courses a video is much easier to understand than text. I think a lot of the inefficiency from reading the text comes from jargon heavy sections which I have to reread a couple of times to understand everything. "
2021,Summer,PHYS 0232,--,1,3071,"I'd say my greatest takeaway would be what we learned about circuits because I know a bit more about how the circuits in my house function, and why certain things are the way they are. Specifically, when a fuse blows or when a circuit breaks, now I know why that happens. Circuit breaks are fairly common occurrences around my house, especially in the kitchen, where several high draw items are in close proximity. It also sometimes happens when the washer and dryer are running while a hairdryer is used upstairs. Also the part about how circuits in parallel versus in-series explained how some circuits have parts that all decrease when an additional thing is added versus staying the same. Before my kitchen got renovated, it was wired in-series, so turning on multiple lights or plugging in several appliances caused the lights to dim. Now everything stays the same brightness so it's been wired in parallel."
2021,Summer,PHYS 0232,--,1,3066,"My greatest takeaway from this course is the group work experience. I am the type of person that prefers to work alone, it is not because I don’t want to communicate, it is only because not everyone can follow each other’s logic sometimes especially for harder problems. This is hard to overcome for people that just met. But during this course, I learn to communicate with someone I just met, and split up the task, doing something as a group. It is fun, and it gives me some confidence while working in a group, especially with people I don’t know. It is a great advancement for me. I will keep this experience in mind so I know how to deal with things within a group in the future. Because I know my future upper-division classes all have group projects, so I must prepare myself for the future. And I believe this will help me a lot even in the further future."
